date,制造业,传统高耗能与材料行业,消费与轻工制造,装备制造,先进制造与技术相关行业,其他制造,装备与先进制造合计
2024-11-26,472287419.1,236081333.63,116151726.5784,68545670.348,38060935.567999996,13447752.9453,106606605.91600001
2024-11-27,473913918.9,237963559.45999998,116371372.42749998,68546496.451,37379335.739999995,13653154.830600003,105925832.191
2024-11-28,473177401.5,237360021.57000002,116139067.6358,68410390.54800001,37632095.80199999,13635825.989799999,106042486.35
2024-11-29,469858269.6,235634180.64,115158762.25640002,67865599.841,37580184.963999994,13619541.883000001,105445784.805
2024-11-30,458266328.8,233597052.03000003,110680507.8658,64858662.008999996,36204920.169599995,12925186.743600002,101063582.17859998
2024-12-01,422814081.9,225408587.87,97473679.5012,55938782.655,33109445.541999996,10883586.2842,89048228.197
2024-12-02,448402033.9,225089020.51,110856840.98740001,63074470.952,36657390.371,12724311.082600001,99731861.323
2024-12-03,468980227.0,231436579.35999998,116895576.60479999,68566163.851,38391616.296000004,13690290.8802,106957780.147
2024-12-04,469619476.0,230598955.68,117819857.7744,68933339.639,38472906.507,13794416.3909,107406246.146
2024-12-05,472312371.0,232718214.59,117812536.80459997,69493324.81,38413834.559,13874460.277099999,107907159.369
2024-12-06,476839877.6,236977630.33999997,118327140.68249999,69218705.994,38440512.65099999,13875887.9313,107659218.645
2024-12-07,475888308.1,240103604.64,116546068.94330001,68040744.24499999,37636116.848,13561773.4495,105676861.093
2024-12-08,460627302.4,239382046.09000003,110580649.44350001,62944686.430999994,35170022.309700005,12549898.090599999,98114708.7407
2024-12-09,473914136.9,239667504.76,115941519.14879999,67269272.375,37339735.268999994,13696105.383700002,104609007.644
2024-12-10,479863202.3,240640626.29,117703237.7535,69388060.382,38208680.142000005,13922597.7814,107596740.524
2024-12-11,476620348.3,236472293.98999998,118010291.66409999,69431563.43,38757621.839999996,13948577.4218,108189185.27000001
2024-12-12,480403569.9,241507927.67999995,118309934.5273,69344443.57500002,37217752.594,14023511.5659,106562196.16900001
2024-12-13,481942960.0,241979727.38,118200735.00430001,69507308.711,38147263.118,14107925.7594,107654571.829
2024-12-14,474857979.7,240039895.56,116246578.2763,67588755.331,37149451.958,13833298.578200001,104738207.289
2024-12-15,453728446.4,237273545.51999998,107919826.48890002,61500824.197,34507569.8933,12526680.2472,96008394.0903
2024-12-16,463621603.0,236501752.92,111180382.8452,65691743.224999994,36797345.888000004,13450378.1111,102489089.113
2024-12-17,477007492.3,239473222.20000002,116431113.99159999,69009655.95500001,37959360.494,14134139.679,106969016.44900002
2024-12-18,484285579.0,243930946.29000002,118611192.78209998,69428433.074,37996293.061000004,14318713.8404,107424726.135
2024-12-19,488216390.4,246660159.39,119435122.0023,69657940.944,38010172.956999995,14452995.1385,107668113.901
2024-12-20,487164917.0,246449232.98000002,118535668.52739999,69783955.433,37964693.343,14431366.7259,107748648.776
2024-12-21,472227488.4,242765199.58,113119106.86850001,65517927.464,37088795.41,13736459.101100001,102606722.874
2024-12-22,467000409.1,243495653.92999998,111996716.8216,62816143.93,35513671.044,13178223.325,98329814.974
2024-12-23,478924048.6,241810308.21,117552515.5998,68044145.25999999,37444167.702,14072911.850900002,105488312.96199998
2024-12-24,483000717.5,242664566.42,118894285.31169999,69388673.413,37986826.145,14066366.2184,107375499.558
2024-12-25,481415135.6,241448510.13,118341480.67619999,69342466.475,38157077.537,14125600.7898,107499544.012
2024-12-26,478696269.0,238786505.39000002,118315560.02020001,69208787.17699999,38224539.509,14160876.9387,107433326.68599999
2024-12-27,480362928.1,241011669.85,118230764.9584,69094080.009,37826960.72,14199452.6029,106921040.729
2024-12-28,474845141.7,240087833.78,116127238.96519999,67770768.20799999,37013546.589,13845754.1674,104784314.79699999
2024-12-29,463368464.9,236488820.66000003,113456597.28609999,64477880.44,35601102.777,13344063.6736,100078983.21700001
2024-12-30,469413869.9,238100918.73000002,115294411.6216,65637173.158999994,36555200.551,13826165.8342,102192373.71
2024-12-31,457418322.7,235916715.67000002,110705779.7037,62519189.14400001,35127157.4027,13149480.7901,97646346.5467
2025-01-01,391422749.3,221250514.01000002,85611566.54230002,46432422.364,29104424.186499998,9023822.2224,75536846.5505
2025-01-02,444538834.1,228795543.1,108726747.574,59786433.265999995,34949448.822799996,12280661.2847,94735882.08879998
2025-01-03,458667728.4,225515043.09,115790261.7012,66704416.796000004,37160835.495,13497171.3498,103865252.29100001
2025-01-04,466083425.9,232752826.70999998,115834471.6302,67006332.260000005,37043099.055,13446696.242999999,104049431.315
2025-01-05,459963376.9,233959863.45,112552555.1798,64461650.535,35998927.521,12990380.2494,100460578.056
2025-01-06,463141174.0,230783310.35,115004372.9658,66552488.063999996,37238931.039,13562071.536199998,103791419.10299999
2025-01-07,468385216.3,233708369.53,115532036.81069998,67781464.649,37587143.159,13776202.1176,105368607.808
2025-01-08,464460441.6,230531573.10999998,115108387.8478,67352131.13,37692588.076,13775761.4007,105044719.206
2025-01-09,464408873.5,231112142.27,114758636.75129998,67042581.018999994,37754814.912999995,13740698.5316,104797395.93199998
2025-01-10,462461665.4,231074650.52,113805113.15799999,66559475.128000006,37340398.116000004,13682028.4737,103899873.24400002
2025-01-11,452991702.4,226627065.08999997,111551439.70930001,64574619.349999994,37057172.576000005,13181405.662700001,101631791.926
2025-01-12,434788910.9,219996539.61,106752569.0376,59912649.25,35775906.684,12351246.332200002,95688555.934
2025-01-13,440535343.5,220438813.91,108326990.90280001,62010540.835999995,36977552.929,12781444.902999999,98988093.76499999
2025-01-14,433896566.8,216145652.3,106617989.6315,61709054.475999996,36940755.248,12483115.136700002,98649809.724
2025-01-15,419311254.3,209006189.37,101836183.45750001,59767306.897,36962024.28,11739550.3271,96729331.177
2025-01-16,408519319.5,204316952.72999996,98670575.94729999,57451401.952,36799316.750999995,11281072.1032,94250718.703
2025-01-17,402761539.4,205344791.28,94915861.24750002,55146635.276999995,36473540.458000004,10880711.1533,91620175.735
2025-01-18,384510328.4,198114527.18,89205076.50629999,51615804.04000001,35526738.902600005,10048181.7412,87142542.94260001
2025-01-19,364600358.4,193651435.121,81588521.3397,46377675.389,34155983.8738,8826742.7001,80533659.26280001
2025-01-20,350479783.0,188851050.598,74341726.3849,44522054.960999995,34179434.791099995,8585516.3056,78701489.75209999
2025-01-21,327705016.5,179114900.68,66475530.985800005,41075269.531,33225048.7911,7814266.536099999,74300318.3221
2025-01-22,312675175.3,177009415.866,59121964.8401,37644493.598000005,32125025.1737,6774275.808,69769518.77170001
2025-01-23,287423462.4,166554533.192,51005283.974199995,33596713.0466,30566417.5512,5700514.601600001,64163130.5978
2025-01-24,263694665.9,157584487.811,43819014.7358,29095038.8824,28518459.756,4677664.6566,57613498.6384
2025-01-25,237027003.6,143017305.687,37756062.0455,26612065.8156,25846379.497399997,3795190.5126,52458445.31299999
2025-01-26,223305285.6,141602479.782,32571037.588499997,22508409.9021,23402607.68,3220750.6475,45911017.582100004
2025-01-27,205965836.1,133266637.16299999,28165672.4984,20038583.8723,21780454.1772,2714488.3926000004,41819038.0495
2025-01-28,192957334.6,127214278.685,25837349.354900002,16829120.893999998,20647582.159199998,2429003.4776999997,37476703.05319999
2025-01-29,187390302.8,124165309.788,24482806.6077,16318598.6136,20231127.678600002,2192460.1384,36549726.2922
2025-01-30,193549477.2,127024951.34799999,25073747.4151,18618477.814799998,20584944.5333,2247356.0664,39203422.3481
2025-01-31,196598624.7,128564239.05500002,25439164.5943,19489866.4115,20885381.4771,2219973.1160999998,40375247.8886
2025-02-01,198856101.4,128565544.28999999,26212329.6098,20285445.835699998,21490525.676900003,2302255.9727999996,41775971.512600005
2025-02-02,202984616.5,129828738.45500001,27456422.665900007,21220720.3582,22051622.5042,2427112.4981,43272342.862399995
2025-02-03,222053155.2,140877466.62300003,32113927.8555,23133505.383500002,23210306.9608,2717948.3844000003,46343812.3443
2025-02-04,238020053.6,149036085.415,36062870.702,25340408.0083,24607282.318699997,2973407.1181,49947690.32699999
2025-02-05,262206068.8,157316574.579,43262397.2563,29972981.2996,27746097.801099997,3908017.9132999997,57719079.1007
2025-02-06,287574410.7,165619103.486,52053203.9211,34689001.0347,30335593.810099997,4877508.4785,65024594.844799995
2025-02-07,305350763.5,167631440.84000003,60651999.9456,38984297.603,32200323.1306,5882701.9562,71184620.7336
2025-02-08,319522712.1,171735465.7,66246252.0793,41692995.199,33264568.0189,6583431.0578,74957563.21790001
2025-02-09,325433783.3,175131277.23999998,69102954.4954,41871471.664000005,32529687.4728,6798392.477700001,74401159.1368
2025-02-10,343386591.7,178830006.45,76230578.09719999,46235824.676,34234786.8466,7855395.6208,80470611.5226
2025-02-11,355743432.8,184800357.07000002,79855409.0905,47963560.792,34887539.4443,8236566.4304,82851100.2363
2025-02-12,350210384.4,186744353.21,75368450.6541,45635881.827,34794037.0455,7667661.6973,80429918.8725
2025-02-13,372500990.7,191403821.69,86131424.5089,50353155.4,35618932.388000004,8993656.6847,85972087.788
2025-02-14,386722330.2,196059161.17000002,91459273.64230001,53506714.481,35974253.649000004,9722927.2728,89480968.13
2025-02-15,395093804.3,201404812.68,94124551.18720001,54074752.452,35548787.5904,9940900.4147,89623540.0424
2025-02-16,393440931.5,202758584.82999998,94431803.84200002,52468137.603,34053367.5635,9729037.6768,86521505.1665
2025-02-17,409342601.5,202332967.11,101340703.009,58497864.772,36142756.718,11028309.8707,94640621.49000001
2025-02-18,424060029.7,207802780.31000003,105478775.10250002,61936379.254999995,37134411.487,11707683.5136,99070790.742
2025-02-19,433438740.9,212280287.45999998,108189732.21119998,63570085.801,37304275.524000004,12094359.855099998,100874361.325
2025-02-20,441485658.8,217243500.53,109634111.18180001,64835967.217,37426532.043,12345547.8411,102262499.25999999
2025-02-21,447665472.7,220751895.35999998,111150472.90770002,65682511.543,37414376.258,12666216.6401,103096887.801
2025-02-22,442858259.3,218083874.6,110957222.3262,64646718.187,36646026.76100001,12524417.4547,101292744.94800001
2025-02-23,429744954.4,216448924.75000003,106384852.07069999,60557042.73399999,34851149.0201,11502985.8367,95408191.7541
2025-02-24,448671212.3,219965310.58999997,113103189.05219999,65700426.436000004,36953746.822000004,12948539.4388,102654173.25800002
2025-02-25,449790664.7,216570769.23999995,114229899.1698,67944292.991,37582495.577,13463207.683400001,105526788.56799999
2025-02-26,453277276.6,218885299.44,114772638.54340002,68341799.396,37720869.72800001,13556669.5212,106062669.12400001
2025-02-27,455688883.7,221191209.93,114883409.39550002,68232004.008,37831094.975,13551165.3923,106063098.98300001
2025-02-28,453055651.5,221059301.39000002,112552715.8316,68357935.839,37770894.435,13314803.968500001,106128830.274
2025-03-01,439386389.3,223181113.79999998,104479392.6564,62766028.154999994,36644709.934999995,12315144.7425,99410738.08999999
2025-03-02,443181990.4,229519661.83,106324996.52720003,60218924.401999995,35322115.2999,11796292.3313,95541039.7019
2025-03-03,471923534.7,236466145.99999997,116053613.74010001,67565605.269,38452426.422,13385743.2978,106018031.69099998
2025-03-04,475219883.3,234864387.76000002,117323853.42060001,70306798.421,38839788.259,13885055.434999999,109146586.68
2025-03-05,476469218.5,236488502.14,117624597.90049998,70333168.586,38067321.369,13955628.464499999,108400489.955
2025-03-06,482751884.7,242060584.31,118057511.6092,70355736.555,38178291.05899999,14099761.1406,108534027.614
2025-03-07,484868125.3,243177686.97,118771652.96079999,70603190.59300001,38166388.030999996,14149206.704999998,108769578.62400001
2025-03-08,480836875.0,246451238.49999997,115806028.92290004,68124505.61,36870563.11,13584538.8358,104995068.72
2025-03-09,465762552.4,244786808.03000003,110091519.04450001,63153197.709,35126938.091,12604089.525400002,98280135.8
2025-03-10,483701867.8,248170250.7,115904111.68090001,68583450.866,37177766.797,13866287.804299999,105761217.66299999
2025-03-11,486776306.8,245239484.54999995,117537990.13299999,70590867.403,38921746.280999996,14486218.4718,109512613.68399999
2025-03-12,494234608.2,249852306.51000005,119278234.3727,71042651.852,39584777.138000004,14476638.26,110627428.99000001
2025-03-13,494536287.1,249413817.20999998,119026121.44820002,71745214.561,39827287.967999995,14523845.9305,111572502.529
2025-03-14,490069520.6,247368848.28,118168513.80639999,70797767.41999999,39321348.350999996,14413042.7112,110119115.77099998
2025-03-15,478026458.1,245135713.15,113395692.5089,67394590.535,38423642.933000006,13676818.957,105818233.468
2025-03-16,452939276.0,240154478.0,104541637.87030002,60756447.916,35238866.0312,12247846.195,95995313.9472
2025-03-17,477453399.3,241876677.5,115417069.21270002,68204456.192,37818934.548,14136261.884200001,106023390.74000001
2025-03-18,487740951.7,245072645.84000003,118294609.4473,71059713.147,38732032.417,14581950.8422,109791745.56400001
2025-03-19,490463680.4,247714321.76999998,118411716.90010002,71152004.044,38832699.737,14352937.9776,109984703.781
2025-03-20,491404614.3,248552425.92,118366437.97369999,71534988.009,38782156.332,14168606.142800001,110317144.341
2025-03-21,492621970.8,250880915.35,117828181.55099998,70952464.581,38773915.291,14186494.047300002,109726379.87200001
2025-03-22,487846169.6,251152955.23000002,116057150.1187,69061366.701,37635959.575,13938737.9492,106697326.27600001
2025-03-23,468905597.4,246214309.68,110096435.21560001,64358132.430999994,35588379.869,12648340.238999998,99946512.3
2025-03-24,491181391.1,251527314.42999998,117460685.7447,69847293.111,38431583.308,13914514.446700001,108278876.419
2025-03-25,496824585.0,250856633.08,119766993.1226,71980284.039,39964184.796,14256489.9267,111944468.83500001
2025-03-26,499330779.6,251253832.91,120727204.41149999,72759129.88,40415526.718,14175085.6706,113174656.59799999
2025-03-27,502554925.9,252925549.26,121555223.1245,73000193.282,40852087.116000004,14221873.1263,113852280.398
2025-03-28,500377732.9,254224585.95000002,120686763.9572,71816123.659,39597364.839999996,14052894.4872,111413488.49899998
2025-03-29,491748022.7,251985188.76999998,118428198.9909,69707927.77499999,37923434.414,13703272.767099999,107631362.18899998
2025-03-30,475062060.4,247166784.96000004,113961730.918,65118135.037999995,35924052.104,12891357.400700001,101042187.14199999
2025-03-31,481222727.2,245579723.32999998,115553986.8247,68843424.654,37554246.04399999,13691346.3119,106397670.69799998
2025-04-01,477093180.6,243734579.32999998,112205234.06359999,69559616.526,38084742.123,13509008.5312,107644358.64899999
2025-04-02,487078665.3,247769946.75,116706050.21239999,70076778.281,38604972.150000006,13920917.886400001,108681750.43100001
2025-04-03,478053402.5,244061702.94000003,114636134.5752,67976423.229,38062450.686000004,13316691.0416,106038873.915
2025-04-04,405241165.1,234087156.80999997,85218516.67670001,46016699.072,30880481.2813,9038311.241199998,76897180.3533
2025-04-05,438609338.3,240668818.89999998,100326696.96609999,53498478.304,32960206.290599998,11155137.8311,86458684.59459999
2025-04-06,472063027.5,247673207.51999998,110936076.9683,63899548.620000005,36290615.187,13263579.237300001,100190163.80700001
2025-04-07,491144073.3,250103357.48000002,117960472.4121,69764478.414,38759746.568,14556018.483800001,108524224.98200001
2025-04-08,499618544.5,252632522.40999997,120407542.3473,72044913.732,39693458.263000004,14840107.746299999,111738371.995
2025-04-09,501294229.4,252037817.51999998,121298195.75580001,72884534.70199999,40022928.303,15050753.070200002,112907463.005
2025-04-10,501229781.1,251343767.14,121663111.0507,72632389.498,40669221.478999995,14921291.9517,113301610.977
2025-04-11,501620981.7,251047087.92,122007916.7098,73177705.45300001,40625402.769,14762868.8593,113803108.222
2025-04-12,496556425.9,250726191.55,120864383.32699999,71189535.555,40052433.238000005,13723882.2383,111241968.79300001
2025-04-13,473796893.9,247625458.06,112407173.3205,64714507.313,36492685.762,12557069.406100001,101207193.075
2025-04-14,491439016.2,249686746.73000002,119439807.44279999,69674277.197,38833207.418000005,13804977.453500003,108507484.61500001
2025-04-15,494883506.2,251303906.81999996,118791830.0008,71205392.21599999,39739320.752,13843056.3849,110944712.968
2025-04-16,489007512.7,250469718.91,114610528.859,70309898.192,39833908.249000005,13783458.4778,110143806.44100001
2025-04-17,498854875.1,250991266.6,120706100.23439999,72147214.007,40710563.745,14299730.5163,112857777.752
2025-04-18,505586613.8,252962880.01,123536593.38049999,73300461.789,41314564.168,14472114.4799,114615025.957
2025-04-19,499712522.8,251517535.9,122155868.8457,71383753.779,40549192.782,14106171.4342,111932946.56099999
2025-04-20,480708263.0,251093619.55,114074859.1188,65318152.809,37738246.908,12483384.6371,103056399.71700001
2025-04-21,501343792.4,253235389.95000002,122087479.36129999,70914508.384,40980092.722,14126321.9942,111894601.106
2025-04-22,510950250.1,252768418.45000002,125921922.76799999,74830189.836,42581416.274,14848302.7932,117411606.10999998
2025-04-23,509599589.1,253717149.95,124768319.2696,74273870.566,42286933.135,14553316.149500001,116560803.701
2025-04-24,498576131.6,247967951.18,122173746.62499999,73000406.306,41153284.712,14280742.8204,114153691.01799999
2025-04-25,494126823.6,247581464.39000002,120454036.46629998,71626106.21399999,40403898.506,14061318.0494,112030004.71999998
2025-04-26,484494399.7,244959733.39,117990434.0568,69021841.119,38858712.312,13663678.822800001,107880553.431
2025-04-27,479838484.8,242145395.67000002,115933817.6447,68837604.907,39388754.084,13532912.4666,108226358.991
2025-04-28,492841657.0,245147703.43,120619958.8379,72071374.03600001,40823888.92,14178731.751300002,112895262.95600002
2025-04-29,490602307.7,243957950.25,120434653.15460001,71652023.672,40328171.160000004,14229509.427000001,111980194.83200002
2025-04-30,473850768.0,240666250.72,113524981.80809999,67389240.046,38933838.942,13336456.436,106323078.988
2025-05-01,373347791.6,219800029.46400002,72799545.21199998,42358289.629,30908462.363499995,7481464.950999999,73266751.99249999
2025-05-02,379670644.2,219338307.966,80202090.6951,41373302.070999995,30579462.298,8177481.157399999,71952764.36899999
2025-05-03,428942261.6,231339628.91000003,98208929.61740002,54569750.878,33987116.351399995,10836835.8669,88556867.2294
2025-05-04,456106876.0,235914424.03,108255852.30289999,62634638.686000004,36965790.186,12336170.76,99600428.87200001
2025-05-05,478190248.9,241952107.12000003,115204484.27770002,67906272.046,39292862.96,13834522.54,107199135.00600001
2025-05-06,502589594.7,250044004.52000004,122036335.7832,72792143.866,41975041.05,15742069.4494,114767184.916
2025-05-07,498942966.5,248625359.11,120875057.07000001,72518851.725,41183675.418,15740023.151800001,113702527.14299999
2025-05-08,500625917.7,247432684.59,120956226.94399998,73391156.267,41579908.953,17265940.9527,114971065.22
2025-05-09,507572014.4,249812899.72000003,124398998.493,74619972.656,42771302.603999995,15968840.888300002,117391275.25999999
2025-05-10,498151184.7,248219283.57,122120575.305,72325411.881,41226520.408999994,14259393.488100002,113551932.28999999
2025-05-11,474236954.1,244179943.21999997,113934069.218,65238611.899000004,37980362.595000006,12903967.1385,103218974.49400002
2025-05-12,492475733.3,247057219.89000002,119571567.198,70108940.45199999,40161683.138,15576322.660200002,110270623.58999999
2025-05-13,500369710.5,247411081.88,122323007.669,72732371.137,41223493.926,16679755.8551,113955865.063
2025-05-14,507081057.3,249587155.81000003,124176444.45199999,73809877.78299999,42138228.373,17369350.8928,115948106.15599999
2025-05-15,510031588.7,251358129.99999997,124524570.11199999,73878335.39,42850160.018,17420393.225700002,116728495.40799999
2025-05-16,506970379.5,251376628.59999996,121679574.481,73247859.346,43350029.267,17316287.7589,116597888.613
2025-05-17,508593616.9,252161357.05999997,123437139.68200001,73296067.836,42426625.31,17272426.9767,115722693.146
2025-05-18,490637926.7,250068045.87,117958897.694,67192499.834,39645377.414000005,15773105.863300001,106837877.24800001
2025-05-19,513448362.4,254241065.89,125814900.28300002,73398332.348,42950049.994,17044013.9122,116348382.34200001
2025-05-20,515540620.4,251386615.85999998,126800246.49399999,75665079.057,43918536.975999996,17770142.0781,119583616.03299999
2025-05-21,520007432.4,251629594.78999996,128230562.06800002,77161686.363,44521385.527,18464203.6745,121683071.89000002
2025-05-22,524637133.8,253167826.51,130300284.41600002,77674058.41600001,44874020.160000004,18620944.332000002,122548078.576
2025-05-23,524073566.8,252257807.72000003,130771525.74200001,77564732.919,44862628.837000005,18616871.639000002,122427361.75600001
2025-05-24,508116460.3,249787886.39000002,124638862.01,73619031.72299999,42461318.139,17609362.0227,116080349.86199999
2025-05-25,485454777.8,248196227.61999995,115399578.957,66599097.892000005,39139398.281,16120475.0993,105738496.17300001
2025-05-26,494175811.6,248261199.16,118042469.85700001,70557476.897,40517877.695999995,16796788.0184,111075354.593
2025-05-27,501372956.1,248167259.75,120734291.059,73557359.71700001,41755028.93,17159016.6437,115312388.64700001
2025-05-28,500625393.9,247635217.51999998,120470614.49,73506292.067,42054489.186000004,16958780.6167,115560781.253
2025-05-29,493318600.2,244319528.58,118039094.67899999,72661733.91100001,41472891.19899999,16825351.887599997,114134625.11000001
2025-05-30,476458997.6,237500167.58999997,113179105.07,69161012.214,40348327.607,16270385.143199999,109509339.82100001
2025-05-31,383879225.9,217270946.78,77869228.15739998,44831402.83,32870740.3265,11036907.8071,77702143.1565
2025-06-01,409534391.2,222383636.54,90018413.536,49276142.516,35420231.860999994,12435966.7102,84696374.377
2025-06-02,472510241.5,233977088.68,115672822.87199998,65630793.86000001,40984367.23200001,16245168.824299999,106615161.09200001
2025-06-03,492509800.9,239395682.04,120921755.61,72026459.356,43033329.268,17132574.6168,115059788.62400001
2025-06-04,493410753.6,238905494.25,121242210.14099999,73443362.00299999,42699979.953999996,17119707.251399998,116143341.95699999
2025-06-05,494165996.0,237292433.23,123078126.861,73723521.716,42697446.792,17374467.38,116420968.50800002
2025-06-06,499500714.0,235392497.92000002,126489428.59799999,75904654.44999999,43816195.572,17897937.4494,119720850.02199998
2025-06-07,502023979.5,237487874.12,127456064.11099999,75698215.255,43415507.004,17966318.982800003,119113722.259
2025-06-08,479895019.7,228611884.86,122876404.90300001,69884142.822,41562584.956999995,16960002.1969,111446727.77899998
2025-06-09,502686682.9,233986387.84,130339860.515,75448038.004,44544371.51,18368025.057,119992409.514
2025-06-10,509519987.3,234791001.91,132143027.60799998,78231987.433,45483982.984,18869987.393,123715970.417
2025-06-11,510157607.1,235230009.64000002,132077351.81499998,78198259.531,45664170.55200001,18987815.586,123862430.083
2025-06-12,516145006.9,239979888.29000002,132930727.00699997,78485159.508,45710004.799,19039227.314,124195164.30700001
2025-06-13,515486302.9,240106334.67000002,132225525.867,78438498.887,45726651.927999996,18989291.588000003,124165150.815
2025-06-14,502332964.5,237172479.32,128062846.20400003,75165668.011,43915848.063,18016122.8849,119081516.074
2025-06-15,471269767.1,230816185.11,117136254.91499999,66731165.971,40483454.74600001,16102706.3983,107214620.71700001
2025-06-16,490272497.1,234114939.26,121883729.92900002,72558871.52199998,44038812.335,17676144.093000002,116597683.857
2025-06-17,497534649.7,235377740.73000002,124669128.89999999,75690172.45199999,44112488.399000004,17685119.217600003,119802660.851
2025-06-18,507986201.5,238925235.07999998,127824440.102,77940380.861,45035194.983,18260950.466100004,122975575.84400001
2025-06-19,509724842.1,238234082.29000002,129007613.47700001,78977031.80199999,45131272.710999995,18374841.797000002,124108304.51299998
2025-06-20,510828245.8,238690545.99999997,129598265.56099999,78887667.57900001,45283415.963,18368350.697000004,124171083.54200001
2025-06-21,499813383.0,234169311.05,127961811.73700002,76746331.44,43511152.927,17424775.898000002,120257484.367
2025-06-22,479364895.7,230311488.44000003,121860328.78199999,71038376.82,41129620.493,15025081.1389,112167997.313
2025-06-23,503221940.2,233120181.17000005,131558914.21000001,77723574.86899999,44764236.398,16055033.586000001,122487811.26699999
2025-06-24,508061807.6,232896069.01,132969197.82100001,79750182.222,46014953.426,16431405.118,125765135.648
2025-06-25,511544347.3,236245789.03,133015518.811,79893856.077,45925511.567,16463671.799,125819367.64400001
2025-06-26,509193960.2,234243263.84000003,132805497.014,79629921.015,46031020.907,16484257.455,125660941.92199999
2025-06-27,512906004.2,237213387.71,133576708.06199999,79760415.928,45794481.577,16561010.969999999,125554897.505
2025-06-28,499339047.7,234317375.72,129654343.19799998,75904025.817,43700523.171000004,15762779.794,119604548.988
2025-06-29,476129902.6,232166766.37,120992471.302,68631144.624,40312551.20200001,14026969.1232,108943695.826
2025-06-30,490157706.0,230467332.84,125280567.868,75558332.589,43521063.41599999,15330409.305,119079396.005
2025-07-01,481349166.2,225856017.39,120552506.49500002,74826909.88100001,44930842.368999995,15182890.0428,119757752.25
2025-07-02,493712200.5,226454107.93,128542201.162,76887792.604,45863774.04000001,15964324.788,122751566.64400001
2025-07-03,503574578.1,229501719.86,132225466.45,79468066.352,45998289.19,16381036.23,125466355.542
2025-07-04,504530764.6,229484280.59,133365809.79000002,79327589.55,45960758.212000005,16392326.482,125288347.762
2025-07-05,497232425.8,231139464.79000002,129337614.091,76283401.78,44268680.822,16203264.2921,120552082.602
2025-07-06,478927630.3,229944660.20000002,121611764.839,69736940.713,41220071.19100001,16414193.3138,110957011.90400001
2025-07-07,506199897.3,234019544.51,130292165.24300002,77828188.405,45205477.156,18854522.02,123033665.561
2025-07-08,515576237.6,236752398.3,132495773.45199999,80687777.035,46203100.936000004,19437187.869,126890877.971
2025-07-09,498378406.7,226427015.82,128927705.53900002,78684809.299,45586844.032,18752031.997,124271653.331
2025-07-10,491555024.9,226960658.97,124475128.413,77464184.038,44825591.535,17829461.904600002,122289775.573
2025-07-11,489373459.4,230242662.35999998,121806288.95899999,75829371.837,44250515.892,17244620.3152,120079887.729
2025-07-12,485469703.0,229781476.02,121304635.71870002,74157831.19,43111564.645,17114195.3891,117269395.83500001
2025-07-13,471097521.1,230093638.42999998,116589705.6598,67871865.83500001,40409409.921,16132901.2474,108281275.75600001
2025-07-14,498566711.7,234310884.74,125332094.02549998,76313147.333,44537146.78,18073438.838,120850294.113
2025-07-15,502079829.1,231011000.65,127046161.0478,78999102.07000001,46179638.167,18843927.204,125178740.23700002
2025-07-16,508466249.1,238011582.76000002,126038337.46140002,78999049.37,46497721.025000006,18919558.445,125496770.39500001
2025-07-17,513054441.7,238291134.10000002,129584395.83080001,79580828.134,46448030.12099999,19150053.553,126028858.255
2025-07-18,512971989.0,236912876.97,130587790.5517,80237094.039,46155362.736,19078864.718,126392456.775
2025-07-19,506044428.5,239550095.0,127207401.1795,76410783.896,44297144.621,18579003.772000004,120707928.51699999
2025-07-20,479525320.2,232525308.64,118547626.83649999,70050775.229,41607506.485,16794102.9792,111658281.714
2025-07-21,490274330.8,230686100.04999998,123508033.86170001,74123639.537,44501333.285000004,17455224.1041,118624972.822
2025-07-22,493960550.0,231321633.5,123693640.32010001,76066412.222,45112447.853999995,17766416.0891,121178860.076
2025-07-23,502045196.7,232348114.23,127547226.02399999,77917260.87900001,45672694.249,18559901.279999997,123589955.128
2025-07-24,510036482.1,236529505.54,129604260.16300002,78898353.411,45941531.978999995,19062830.994,124839885.38999999
2025-07-25,508973569.6,234656670.08,130237079.50429998,78750744.052,45923727.614,19405348.323999997,124674471.66600001
2025-07-26,502475118.9,236884781.07,127203580.14739998,75730073.116,43991727.409,18664957.1012,119721800.525
2025-07-27,480715629.4,235474577.19000003,118909481.62370001,68842297.049,40989066.752,16500206.7845,109831363.801
2025-07-28,505287971.6,238034510.92999998,127320154.75879999,76567187.10000001,44819980.733,18546138.078,121387167.833
2025-07-29,511183429.0,238517380.59,128757688.6993,79240468.989,45657598.688,19010292.056,124898067.67699999
2025-07-30,514312847.5,239186036.42000002,130259951.70120001,79568129.671,46031073.018999994,19267656.687,125599202.69
2025-07-31,505924999.4,236825615.41999996,126371399.53709997,78387255.5,45261311.58,19079417.349,123648567.08
2025-08-01,493023785.1,237256096.60999995,118394791.7543,74089525.61000001,44995384.206,18287986.947,119084909.81600001
2025-08-02,498251049.1,240048778.75000003,122616267.7931,73367232.14,44012794.50399999,18205975.88,117380026.644
2025-08-03,484557121.2,240146837.09,118802597.7672,68230654.35499999,40826830.761,16550201.2412,109057485.116
2025-08-04,507246564.2,242196304.17000002,126518623.12739998,75984474.373,44354567.044,18192595.446,120339041.417
2025-08-05,513439949.1,244765259.52999997,127016109.00049998,78059507.185,45318089.303,18280984.106,123377596.488
