date,全社会用电总计,第一产业,第二产业,第三产业,居民生活,制造业
2025-08-20,1012614696.0,17838920.78,562899484.5,203790861.9,228085429.3,522556073.9
2025-08-21,981803384.6,17344066.91,559198720.0,195836747.3,209423850.4,521153495.6
2025-08-22,1010198850.0,17848565.27,567956107.5,204887747.5,219506429.8,526509875.1
2025-08-23,1039717726.0,18606420.38,572067211.5,200645637.1,248398456.5,523281680.7
2025-08-24,1031456818.0,18764110.72,549783819.6,198915198.1,263993689.4,500708493.7
2025-08-25,1065881428.0,18624499.22,575131671.0,215441412.8,256683845.5,527431534.8
2025-08-26,1066087048.0,18411673.0,580979262.5,214616789.4,252079323.0,532058141.5
2025-08-27,1033313352.0,17797532.22,572383858.6,208041644.6,235090316.5,526533682.6
2025-08-28,1055475280.0,18518931.54,581511954.7,212880638.6,242563755.1,530941884.7
2025-08-29,1063506794.0,18788545.56,579387289.7,215466077.3,249864881.9,527771270.5
2025-08-30,1046083791.0,18873251.7,567693274.4,201577293.3,257939971.7,520454315.9
2025-08-31,1020479759.0,18844526.83,542204846.3,199354822.3,260075563.1,486635635.5
2025-09-01,1009695147.0,18231319.83,551735990.5,211859820.0,227868016.6,498321787.7
2025-09-02,997393141.0,18101270.88,558074440.8,208531340.3,212686089.0,514743382.7
2025-09-03,1030028069.0,18297674.53,575182256.4,212963725.6,223584412.9,519041154.8
2025-09-04,1049423419.0,18529246.38,582244616.9,217760180.8,230889374.6,528047738.3
2025-09-05,1072038009.0,18814516.82,591016656.8,221053741.4,241153094.3,528655464.6
2025-09-06,1063519262.0,19005136.89,573695693.6,201460961.3,269357470.1,519153939.7
2025-09-07,1050822137.0,18936617.18,564649420.2,200537143.3,266698956.0,505545939.7
2025-09-08,1061423473.0,18555217.66,581566516.0,225564869.1,235736870.7,530890666.2
2025-09-09,1055267717.0,18476612.66,580077426.7,223395246.7,233318431.2,537820483.6
2025-09-10,1061519599.0,18669216.57,589272820.3,222783013.7,230794547.9,539238660.8
2025-09-11,1054115236.0,18562218.84,593453252.7,219874246.2,222225518.7,535193023.3
2025-09-12,1080610156.0,19033982.44,599715343.2,226486278.2,235374552.2,538986041.7
2025-09-13,1079400572.0,19333777.58,584845202.4,209500805.7,265720786.1,532548791.1
2025-09-14,1046271595.0,19168936.89,558836936.9,202565621.4,265700099.8,506871550.2
2025-09-15,1069674035.0,19263430.03,582523575.8,227596844.1,240290184.6,529627329.8
2025-09-16,1074468886.0,19462570.2,580019128.6,230011567.9,244975619.0,529646082.8
2025-09-17,1085355502.0,19473935.06,592531993.1,229039053.1,244310521.2,534735676.4
2025-09-18,1067306041.0,18896643.64,589483138.4,225012459.9,233913799.4,540574623.3
2025-09-19,1021930579.0,17956996.44,577929123.3,214211659.5,211832799.6,538379566.0
2025-09-20,993730185.3,17604199.02,576809479.1,189527937.9,209788569.2,525460134.4
2025-09-21,966572236.8,17985307.0,547815286.7,189352180.9,211419462.1,507773579.8
2025-09-22,982103646.8,17910194.99,560357252.5,209797298.7,194038900.6,527182623.5
2025-09-23,991638208.8,17575074.62,568970429.5,208477844.5,196614860.2,533811919.1
2025-09-24,972489636.2,17121464.4,568978770.4,201150918.1,185238483.2,527639644.2
2025-09-25,1008687559.0,18180153.76,579965695.0,213732664.9,196809045.1,533780799.9
2025-09-26,1022341112.0,18439222.41,575239964.1,219428612.3,209233313.2,535710861.1
2025-09-27,1025304975.0,18703080.61,572205516.8,201735072.3,232661305.1,528840396.6
2025-09-28,1048060502.0,18936635.11,588015635.0,220434783.5,220673448.2,525398443.9
2025-09-29,1073063797.0,19227724.28,598308047.1,226799290.1,228728735.9,534604959.4
2025-09-30,1048371236.0,19318187.33,571279921.8,225729480.9,232043646.1,508419141.1
2025-10-01,935021106.4,19266308.38,461140880.9,199294036.2,255319880.9,404276559.4
2025-10-02,921755764.3,19247914.3,460214611.3,196117743.0,246175495.7,407108978.7
2025-10-03,952475683.2,19293103.54,492121979.4,196586892.0,244473708.3,437882666.4
2025-10-04,995580806.1,19491246.9,525925316.3,199070756.9,251093486.1,467262133.7
2025-10-05,1015779841.0,19393728.17,538757635.1,198752507.0,258875971.1,473144397.1
2025-10-06,953788191.9,19120453.64,476419036.9,189377008.1,268871693.3,421846983.5
2025-10-07,1009513750.0,19401357.22,529135480.4,198652686.9,262324225.0,482288399.4
2025-10-08,1051933404.0,19296595.33,570891550.1,203950265.7,257794992.5,513737499.1
2025-10-09,1056010921.0,19095311.1,589396508.1,221988370.8,225530731.3,524784126.2
2025-10-10,1037573446.0,18934054.35,585092666.6,217859092.7,215687632.6,528571479.7
2025-10-11,1043535523.0,19048660.62,588055937.8,216923880.4,219507043.9,531593140.4
2025-10-12,1033167584.0,19191187.62,575410876.9,196486576.3,242078943.2,517166662.9
2025-10-13,1043316325.0,19269613.02,580779884.9,220498845.1,222767982.1,533379793.7
2025-10-14,1046388286.0,18976386.9,594309989.4,217579098.5,215522811.1,537122281.0
2025-10-15,1028037181.0,18927467.82,586395525.1,215284808.9,207429379.5,533906370.1
2025-10-16,1022944454.0,18886307.42,582627748.9,215150835.5,206279562.0,530162391.9
2025-10-17,1024876853.0,18727502.45,589336752.7,213611140.6,203201457.7,535612972.0
2025-10-18,1025724183.0,18800117.86,586861881.7,198242308.8,221819875.1,529514202.7
2025-10-19,935665275.0,17834160.96,536166744.6,182824250.5,198840118.9,503249274.9
2025-10-20,886762613.9,16265226.24,547135811.2,173825760.3,149535816.2,511183838.0
2025-10-21,826985670.4,15199088.75,527387100.2,154267218.2,130132263.3,501111421.8
2025-10-22,818498882.0,15156388.96,527650684.7,149382541.6,126309266.8,497081282.4
2025-10-23,820241167.7,15208333.63,529838623.7,149517541.9,125676668.4,497074431.3
2025-10-24,828640663.4,15553511.38,534513638.2,152873552.2,125699961.7,500381169.2
2025-10-25,829896205.3,15865296.2,533422118.7,149682440.0,130926350.4,498209992.9
2025-10-26,832485004.1,16142560.64,531158721.8,149462105.4,135721616.2,485965876.1
2025-10-27,829626806.7,15620357.57,534269106.8,152760642.1,126976700.3,500368412.9
2025-10-28,835821364.3,15320687.47,546251592.2,148004824.5,126244260.1,505350909.5
2025-10-29,836586432.2,15644476.5,543958774.4,150941067.2,126042114.2,504315764.4
2025-10-30,839896344.7,15905292.99,544084107.1,153014446.0,126892498.6,503649592.1
2025-10-31,849534565.4,15963175.61,548733061.6,156906772.4,127931555.9,498047815.7
2025-11-01,806721275.1,15799176.41,513190420.1,146425348.8,131306329.7,468813480.2
2025-11-02,786863050.1,15623326.62,497165899.2,141444505.0,132629319.3,457055497.8
2025-11-03,814313741.4,15120247.33,529056131.3,143330980.8,126806382.0,485933526.7
2025-11-04,815460658.0,14945047.53,531133015.3,140929719.6,128452875.5,493457268.3
2025-11-05,825357935.8,15434727.17,536685131.8,145083316.7,128154760.1,498777775.1
2025-11-06,834499664.4,15850274.67,542242772.9,148797596.4,127609020.4,504734423.9
2025-11-07,853345091.6,16314717.74,550411094.5,156193880.6,130425398.9,510174000.3
2025-11-08,863221923.6,16561711.14,558153853.5,152690498.9,135815860.1,508664985.7
2025-11-09,837065745.6,16304770.9,530999521.7,150052741.5,139708711.5,493332979.5
2025-11-10,841440388.5,15699824.63,548063857.3,149027737.7,128648968.9,504034537.1
2025-11-11,843077029.5,15129675.99,555894173.8,144364517.6,127688662.1,509080524.4
2025-11-12,833766739.4,15004945.95,548158412.5,142395283.0,128208097.9,507739322.2
2025-11-13,833609533.4,15498750.61,544362283.1,145160303.6,128588196.0,507911253.5
2025-11-14,833795583.0,15725793.86,543132525.5,146610087.9,128327175.7,508862686.3
2025-11-15,820025322.9,15829943.28,532150137.0,140712221.5,131333021.1,493030882.5
2025-11-16,794877515.4,16049745.27,505073770.7,139129548.1,134624451.3,466767130.6
2025-11-17,822102166.7,16038903.95,531862305.3,146363781.5,127837175.9,494445286.2
2025-11-18,834773746.8,15653922.04,544786463.5,143210746.9,131122614.4,499662536.7
2025-11-19,826847022.6,15668054.7,532894222.3,142228204.5,136056541.1,497442982.0
2025-11-20,834158913.3,15829373.96,537332760.9,142521214.6,138475563.8,500587431.1
2025-11-21,829097083.1,16020240.52,531441256.3,143692661.2,137942925.1,496710716.9
2025-11-22,822996267.2,16134157.44,528111090.2,137645008.5,141106011.1,492054335.4
2025-11-23,807584348.6,16181844.06,513448535.9,135447714.0,142506254.6,476897931.0
2025-11-24,833449023.2,16259487.97,541520720.3,142829293.9,132839521.0,497623712.5
2025-11-25,826555835.9,16036302.15,534825000.5,142286165.6,133408367.7,497949117.1
2025-11-26,827086501.8,16105900.51,532762450.4,142172170.3,136045980.5,498440702.5
2025-11-27,830579148.8,16233889.43,534124019.9,142843975.8,137377263.7,498429585.5
2025-11-28,842245624.3,16326447.96,541431631.8,144484484.6,140003059.9,495925776.9
2025-11-29,824900770.2,16388767.78,525908914.9,138487600.9,144115486.5,486865611.0
2025-11-30,796757354.4,16299583.54,498285883.1,135939274.8,146232612.9,458522606.9
2025-12-01,796096469.4,16253136.01,501549465.5,142283556.8,136010311.1,462686924.4
2025-12-02,817941228.9,16381225.7,524234627.9,142787425.1,134537950.2,484732154.2
2025-12-03,816774547.6,16037394.74,523580051.6,141502996.8,135654104.5,488329520.5
2025-12-04,824159691.1,16068938.02,528123353.7,141597151.0,138370248.4,493634137.8
2025-12-05,833675393.3,16207565.88,535212819.4,143369216.3,138885791.6,495091842.3
2025-12-06,826910372.6,16317280.59,531775540.2,137159252.3,141658299.5,489921656.5
2025-12-07,810102781.3,16392511.57,514473359.5,135111593.2,144125317.0,471809490.1
2025-12-08,824108606.9,16465638.32,530314229.9,141536463.8,135792274.9,486696310.1
2025-12-09,824838129.2,16469284.06,529761277.7,141618711.4,136988856.1,492591739.2
2025-12-10,833219252.5,16648308.84,538466201.4,142260658.1,135844084.1,492774966.6
2025-12-11,833162310.7,16651621.06,538657484.8,142615268.1,135237936.7,493667983.4
2025-12-12,840425673.8,16525693.85,544232946.2,143432524.6,136234509.1,495877637.4
2025-12-13,836185250.6,16471797.84,539327182.7,137376098.3,143010171.8,490787377.2
2025-12-14,815410166.2,16558571.25,511518357.9,135929034.6,151404202.5,468320177.3
2025-12-15,843034217.6,16787878.43,535289284.6,144707961.0,146249093.6,484006143.6
2025-12-16,833449579.4,16938999.47,527218593.3,144295080.0,144996906.6,484033089.9
2025-12-17,838780287.5,16874770.05,536585102.3,143599064.2,141721350.8,490648543.3
2025-12-18,845025568.5,16773799.92,543315218.5,143404431.1,141532119.0,493441795.1
2025-12-19,844090090.5,16654994.89,540498239.5,144563823.5,142373032.7,495623277.9
2025-12-20,840685112.1,16886998.75,539472236.8,138055050.0,146270826.5,490219390.2
2025-12-21,811073677.9,16741012.91,506840817.1,135335096.7,152156751.1,467357514.7
2025-12-22,838947903.0,16813856.43,538140378.8,142557331.3,141436336.6,487650952.7
2025-12-23,845027903.3,17000658.81,545096505.1,142610650.2,140320089.3,496098809.4
2025-12-24,841703327.0,17161549.97,541369387.7,143640316.3,139532073.1,496524178.8
2025-12-25,851833184.9,16939653.09,542610820.2,146796988.1,145485723.5,494470648.6
2025-12-26,852775703.7,17151393.56,532975095.8,150299010.9,152350203.4,493207435.2
2025-12-27,853147393.1,17407671.01,538615121.5,141478028.5,155646572.0,487729625.4
2025-12-28,838122788.4,17483873.18,522837004.7,139097203.2,158704707.3,476053498.8
2025-12-29,843797249.8,17465779.28,532866725.2,145934708.2,147530037.1,483208148.7
2025-12-30,842005021.2,17456123.01,531702946.4,146040459.3,146805492.6,484299565.2
2025-12-31,818772242.8,17306467.13,504076343.3,149124113.6,148265318.8,463970544.1
2026-01-01,740299129.5,17256856.8,427083437.0,139098729.0,156860106.7,389342100.2
2026-01-02,782975104.8,17400685.2,467456305.6,138560883.4,159557230.5,434562787.4
2026-01-03,845450030.1,17661694.24,514093637.3,143157115.3,170537583.2,469493582.2
2026-01-04,862839016.1,17655499.24,536326106.6,148758162.8,160099247.6,482902872.0
2026-01-05,857551839.2,17723445.89,533299557.1,148147593.9,158381242.4,491538526.9
2026-01-06,880426823.4,17805283.27,544271780.1,152910527.7,165439232.3,495759862.5
2026-01-07,882377357.1,18010823.24,538922976.5,155190630.3,170252927.1,496152022.4
2026-01-08,892649153.7,18227680.05,547967411.2,155161776.9,171292285.5,499389373.3
2026-01-09,891285824.4,18298368.72,545227854.8,155429873.7,172329727.2,495458377.0
2026-01-10,866670660.2,18270031.78,528642555.3,145538855.5,174219217.7,492884518.8
