cause,effect,lag_weeks,f_stat,p_value,n,q_value_fdr,pass_fdr_05,window_start,window_end
电子,合计,1,0.21598349699188296,0.6431278063816299,103,0.8165855134970074,False,2024-01-01,2025-12-31
石化,合计,1,0.021154621493525465,0.8846512912329636,103,0.9174027374832737,False,2024-01-01,2025-12-31
合计,大工业电量,2,0.6809697476647559,0.5085288072193914,102,0.7682088173205248,False,2024-01-01,2025-12-31
非普工业,大工业电量,2,2.4599664302720354,0.09075307729538773,102,0.4083888478292448,False,2024-01-01,2025-12-31
居民生活,大工业电量,2,0.9949438917790254,0.3734855151820018,102,0.6722739273276032,False,2024-01-01,2025-12-31
商业用电,大工业电量,3,1.438354659306018,0.23656810455363697,101,0.5366785902158782,False,2024-01-01,2025-12-31
农业,大工业电量,2,1.426540413076963,0.2451307914686487,102,0.5366785902158782,False,2024-01-01,2025-12-31
制造业,大工业电量,3,2.9227020150666965,0.03796382078828808,101,0.27659355145752745,False,2024-01-01,2025-12-31
工业,大工业电量,2,1.5850367321550047,0.21020182685540867,102,0.5235325264532812,False,2024-01-01,2025-12-31
交通仓储和邮政业,大工业电量,2,1.2624395937191604,0.28757004610407166,102,0.5866428940523062,False,2024-01-01,2025-12-31
信息传输,大工业电量,1,2.622787917864306,0.10848878694132669,103,0.42587936920828695,False,2024-01-01,2025-12-31
批发和零售业,大工业电量,2,1.3825720783250643,0.25583245720051184,102,0.550431188931354,False,2024-01-01,2025-12-31
住宿和餐饮业,大工业电量,2,1.7425119871084085,0.1805153340859178,102,0.49284490365894773,False,2024-01-01,2025-12-31
黑色金属冶炼,大工业电量,1,8.455321517456877,0.004484039213679125,103,0.04573719997952708,True,2024-01-01,2025-12-31
非金属矿物制品业,大工业电量,1,2.5920454729553333,0.11055388086127282,103,0.42822136131075295,False,2024-01-01,2025-12-31
化学制品制造业,大工业电量,4,0.3210318595783777,0.8632269559431862,100,0.9077231907856185,False,2024-01-01,2025-12-31
纺织业,大工业电量,1,22.011601303770398,8.611683655623814e-06,103,0.0001756783465747258,True,2024-01-01,2025-12-31
电子,大工业电量,3,10.04782848515166,8.330045047300061e-06,101,0.0001756783465747258,True,2024-01-01,2025-12-31
石化,大工业电量,4,0.4718871687231614,0.7562347233751762,100,0.8775676270957367,False,2024-01-01,2025-12-31
合计,非普工业,2,1.5273687747044993,0.22228120459000622,102,0.5235325264532812,False,2024-01-01,2025-12-31
大工业电量,非普工业,1,1.2396299009463607,0.26821150519494374,103,0.5621419218469369,False,2024-01-01,2025-12-31
居民生活,非普工业,3,1.0024949111833084,0.39533856291117475,101,0.6912777157189685,False,2024-01-01,2025-12-31
商业用电,非普工业,3,3.2434242267160056,0.025469295536698633,101,0.19484011085574454,False,2024-01-01,2025-12-31
农业,非普工业,2,1.961494622637061,0.14618708231465316,102,0.4758856083859986,False,2024-01-01,2025-12-31
制造业,非普工业,1,3.1862740940818486,0.07729108937962148,103,0.3916373860175933,False,2024-01-01,2025-12-31
工业,非普工业,1,1.51550398354174,0.22118867779225515,103,0.5235325264532812,False,2024-01-01,2025-12-31
交通仓储和邮政业,非普工业,2,2.2825718011651834,0.10747607488832489,102,0.42587936920828695,False,2024-01-01,2025-12-31
信息传输,非普工业,2,4.942207178220703,0.009038192472016537,102,0.08380869383142607,False,2024-01-01,2025-12-31
批发和零售业,非普工业,3,2.3720279648150893,0.07529752503224829,101,0.3916373860175933,False,2024-01-01,2025-12-31
住宿和餐饮业,非普工业,3,1.595000500205307,0.19580638896825997,101,0.5121090173016031,False,2024-01-01,2025-12-31
黑色金属冶炼,非普工业,1,9.675419089948422,0.0024336720975618453,103,0.027926744689055205,True,2024-01-01,2025-12-31
非金属矿物制品业,非普工业,1,1.8695254847083103,0.17459495357655574,103,0.49284490365894773,False,2024-01-01,2025-12-31
化学制品制造业,非普工业,1,0.08100138315963537,0.7765334707240115,103,0.8775676270957367,False,2024-01-01,2025-12-31
纺织业,非普工业,1,26.108834059697198,1.550713071174492e-06,103,5.272424441993273e-05,True,2024-01-01,2025-12-31
电子,非普工业,3,7.717041119318786,0.00011564260440710683,101,0.0017693318474287345,True,2024-01-01,2025-12-31
石化,非普工业,1,0.017669272704658262,0.8945191671263001,103,0.9185331044988181,False,2024-01-01,2025-12-31
合计,居民生活,1,0.08507648621437842,0.7711364731738006,103,0.8775676270957367,False,2024-01-01,2025-12-31
大工业电量,居民生活,1,0.11778053289506744,0.732174694970282,103,0.8736806075762342,False,2024-01-01,2025-12-31
非普工业,居民生活,1,0.06877524724134387,0.7936679090232509,103,0.8776578976360678,False,2024-01-01,2025-12-31
商业用电,居民生活,1,0.2632998349838087,0.6089938850197381,103,0.8094083226487078,False,2024-01-01,2025-12-31
农业,居民生活,3,0.49202308250293586,0.6886674390043463,101,0.8500256972442609,False,2024-01-01,2025-12-31
制造业,居民生活,1,0.062462403471519407,0.8031582082003386,103,0.8793752324457785,False,2024-01-01,2025-12-31
工业,居民生活,1,0.09790064586190182,0.7550152411196078,103,0.8775676270957367,False,2024-01-01,2025-12-31
交通仓储和邮政业,居民生活,1,1.8711316006056264,0.17441162375402408,103,0.49284490365894773,False,2024-01-01,2025-12-31
信息传输,居民生活,1,0.9536831260692968,0.33114009928552135,103,0.6413219644390477,False,2024-01-01,2025-12-31
批发和零售业,居民生活,1,0.7309384746785637,0.39462283991213776,103,0.6912777157189685,False,2024-01-01,2025-12-31
住宿和餐饮业,居民生活,2,0.7045700253620856,0.4968329953186732,102,0.7682088173205248,False,2024-01-01,2025-12-31
黑色金属冶炼,居民生活,1,0.4808534295671777,0.4896435357580976,103,0.7682088173205248,False,2024-01-01,2025-12-31
非金属矿物制品业,居民生活,1,0.04726206693480163,0.8283408289577117,103,0.8893764689861746,False,2024-01-01,2025-12-31
化学制品制造业,居民生活,1,0.1005069672789143,0.7518830250663284,103,0.8775676270957367,False,2024-01-01,2025-12-31
纺织业,居民生活,1,0.022893405499086042,0.8800394121026508,103,0.9174027374832737,False,2024-01-01,2025-12-31
电子,居民生活,1,0.36279706184586247,0.5483202807462424,103,0.7804000274806985,False,2024-01-01,2025-12-31
石化,居民生活,1,0.004004877075243323,0.9496666032702756,103,0.9559144098707378,False,2024-01-01,2025-12-31
合计,商业用电,3,3.290082855723876,0.024033275890336103,101,0.19353111638007495,False,2024-01-01,2025-12-31
大工业电量,商业用电,3,1.6793379917555145,0.17673041367110165,101,0.49284490365894773,False,2024-01-01,2025-12-31
非普工业,商业用电,3,2.3979031130506407,0.0729178915855363,101,0.3916373860175933,False,2024-01-01,2025-12-31
居民生活,商业用电,1,0.2397127141997572,0.6254859990811071,103,0.8094083226487078,False,2024-01-01,2025-12-31
农业,商业用电,3,1.7925684528939325,0.15391255213002852,101,0.4804634614492817,False,2024-01-01,2025-12-31
制造业,商业用电,3,1.6765714220168146,0.17732683730198495,101,0.49284490365894773,False,2024-01-01,2025-12-31
工业,商业用电,3,1.7780465477022769,0.156671358721147,101,0.4804634614492817,False,2024-01-01,2025-12-31
交通仓储和邮政业,商业用电,1,0.11805473969250851,0.7318752845211658,103,0.8736806075762342,False,2024-01-01,2025-12-31
信息传输,商业用电,3,0.745156674945907,0.5278279256962564,101,0.7682088173205248,False,2024-01-01,2025-12-31
批发和零售业,商业用电,3,0.5946930495580041,0.6200173670319378,101,0.8094083226487078,False,2024-01-01,2025-12-31
住宿和餐饮业,商业用电,1,0.06787810883827564,0.7949874135707184,103,0.8776578976360678,False,2024-01-01,2025-12-31
黑色金属冶炼,商业用电,1,1.0341380145486687,0.31164282509109087,103,0.6152432546959601,False,2024-01-01,2025-12-31
非金属矿物制品业,商业用电,3,0.76990658979151,0.5136984287347257,101,0.7682088173205248,False,2024-01-01,2025-12-31
化学制品制造业,商业用电,1,0.08549795655955662,0.7705863592626128,103,0.8775676270957367,False,2024-01-01,2025-12-31
纺织业,商业用电,3,1.7720773593042032,0.15781918513660442,101,0.4804634614492817,False,2024-01-01,2025-12-31
电子,商业用电,2,1.2701253551186698,0.285424135514179,102,0.586173056827777,False,2024-01-01,2025-12-31
石化,商业用电,1,0.06628792819820604,0.7973493318393035,103,0.8776578976360678,False,2024-01-01,2025-12-31
合计,农业,1,0.23702921122939558,0.6274254767322607,103,0.8094083226487078,False,2024-01-01,2025-12-31
大工业电量,农业,1,0.27959338672639,0.5981395228993226,103,0.8074063432992281,False,2024-01-01,2025-12-31
非普工业,农业,1,0.2783425054441843,0.5989583004213228,103,0.8074063432992281,False,2024-01-01,2025-12-31
居民生活,农业,1,0.006304070357833993,0.9368745907723591,103,0.9461505768196102,False,2024-01-01,2025-12-31
商业用电,农业,3,0.7658436817123544,0.5159974764403827,101,0.7682088173205248,False,2024-01-01,2025-12-31
制造业,农业,1,0.2847408870115802,0.5947946808100829,103,0.8074063432992281,False,2024-01-01,2025-12-31
工业,农业,1,0.2934310383469664,0.5892350917744233,103,0.8074063432992281,False,2024-01-01,2025-12-31
交通仓储和邮政业,农业,1,0.16892184448370406,0.6819512034081048,103,0.8500256972442609,False,2024-01-01,2025-12-31
信息传输,农业,3,0.9240192880368173,0.4323991652589224,101,0.72700079433643,False,2024-01-01,2025-12-31
批发和零售业,农业,2,0.32223595327209553,0.7252997966637222,102,0.8736806075762342,False,2024-01-01,2025-12-31
住宿和餐饮业,农业,3,0.9033776767418739,0.4426261566427522,101,0.732127588825309,False,2024-01-01,2025-12-31
黑色金属冶炼,农业,1,0.31412482933725105,0.5764135292013387,103,0.7980643201511867,False,2024-01-01,2025-12-31
非金属矿物制品业,农业,2,0.11958153866697158,0.8874222558661733,102,0.9174027374832737,False,2024-01-01,2025-12-31
化学制品制造业,农业,1,0.0008342782239592865,0.977014772321819,103,0.977014772321819,False,2024-01-01,2025-12-31
纺织业,农业,1,0.4781935574511877,0.4908440397797743,103,0.7682088173205248,False,2024-01-01,2025-12-31
电子,农业,2,0.31368009695321025,0.731491216523866,102,0.8736806075762342,False,2024-01-01,2025-12-31
石化,农业,1,0.009279946341845953,0.9234493122991227,103,0.9356804290183164,False,2024-01-01,2025-12-31
合计,制造业,2,0.7616989489743694,0.4696443590910385,102,0.7603765813854909,False,2024-01-01,2025-12-31
大工业电量,制造业,3,2.3075298347040905,0.08156884350997173,101,0.3951213019552723,False,2024-01-01,2025-12-31
非普工业,制造业,2,1.8565110192965637,0.16172462918064057,102,0.4804634614492817,False,2024-01-01,2025-12-31
居民生活,制造业,2,1.4248266788010706,0.24553922428177433,102,0.5366785902158782,False,2024-01-01,2025-12-31
商业用电,制造业,3,1.4896188778202526,0.22241577921217826,101,0.5235325264532812,False,2024-01-01,2025-12-31
农业,制造业,2,1.9629732672907014,0.14597947649674947,102,0.4758856083859986,False,2024-01-01,2025-12-31
工业,制造业,3,2.1158420259614767,0.1034111238082075,101,0.42587936920828695,False,2024-01-01,2025-12-31
交通仓储和邮政业,制造业,2,1.3641691218115573,0.26045209758777643,102,0.553460707374025,False,2024-01-01,2025-12-31
信息传输,制造业,1,2.670485586212685,0.10536926545641778,103,0.42587936920828695,False,2024-01-01,2025-12-31
批发和零售业,制造业,2,1.6386020378309554,0.1995821114203249,102,0.5175603906323679,False,2024-01-01,2025-12-31
住宿和餐饮业,制造业,2,2.466583029737377,0.09018341955200948,102,0.4083888478292448,False,2024-01-01,2025-12-31
黑色金属冶炼,制造业,1,8.622402231567152,0.004120844838144566,103,0.04348201794731853,True,2024-01-01,2025-12-31
非金属矿物制品业,制造业,1,6.163801535737375,0.014703776001281588,103,0.1323339840115343,False,2024-01-01,2025-12-31
化学制品制造业,制造业,4,0.37741654550329423,0.8242257674230751,100,0.8882523953040528,False,2024-01-01,2025-12-31
纺织业,制造业,1,26.860744177209515,1.1401453632320369e-06,103,4.361056014362541e-05,True,2024-01-01,2025-12-31
电子,制造业,2,21.88121057416071,1.4349038290895066e-08,102,1.4636019056712968e-06,True,2024-01-01,2025-12-31
石化,制造业,4,0.5604582604065539,0.6919289003447942,100,0.8500256972442609,False,2024-01-01,2025-12-31
合计,工业,2,0.674924451746869,0.5115696903828448,102,0.7682088173205248,False,2024-01-01,2025-12-31
大工业电量,工业,2,1.3833761254074721,0.2556325369546316,102,0.550431188931354,False,2024-01-01,2025-12-31
非普工业,工业,2,2.4165786384095123,0.09458068922094987,102,0.4194447956755168,False,2024-01-01,2025-12-31
居民生活,工业,2,1.0539363422678156,0.35251989355671787,102,0.6623722314474126,False,2024-01-01,2025-12-31
商业用电,工业,3,1.656855460381416,0.18163362926251714,101,0.49284490365894773,False,2024-01-01,2025-12-31
农业,工业,2,1.568491983233252,0.21359719071084848,102,0.5235325264532812,False,2024-01-01,2025-12-31
制造业,工业,3,2.462885189534346,0.06726522399873092,101,0.38836148195493697,False,2024-01-01,2025-12-31
交通仓储和邮政业,工业,2,1.3113384025259336,0.27419282246118926,102,0.5707687324702307,False,2024-01-01,2025-12-31
信息传输,工业,1,3.073553792004612,0.08263974942855368,103,0.3951213019552723,False,2024-01-01,2025-12-31
批发和零售业,工业,3,1.4914342337168867,0.22192961117538212,101,0.5235325264532812,False,2024-01-01,2025-12-31
住宿和餐饮业,工业,2,1.8621167414345827,0.16085387038772037,102,0.4804634614492817,False,2024-01-01,2025-12-31
黑色金属冶炼,工业,1,8.899050362630856,0.003585008194904926,103,0.039179018130032404,True,2024-01-01,2025-12-31
非金属矿物制品业,工业,1,3.3059694674237057,0.07202223930668183,103,0.3916373860175933,False,2024-01-01,2025-12-31
化学制品制造业,工业,4,0.31601912060021337,0.8665989846540123,100,0.9081482510415335,False,2024-01-01,2025-12-31
纺织业,工业,1,23.392084011771228,4.796985631272399e-06,103,0.00012232313359744618,True,2024-01-01,2025-12-31
电子,工业,3,12.590446875752113,5.456247846868933e-07,101,2.782686401903156e-05,True,2024-01-01,2025-12-31
石化,工业,4,0.46079129971436106,0.7643027745969759,100,0.8775676270957367,False,2024-01-01,2025-12-31
合计,交通仓储和邮政业,1,0.18950099392150077,0.6642703822711624,103,0.8364886295266489,False,2024-01-01,2025-12-31
大工业电量,交通仓储和邮政业,2,0.5283079495043871,0.5912884789597851,102,0.8074063432992281,False,2024-01-01,2025-12-31
非普工业,交通仓储和邮政业,2,0.6557048249806674,0.5213613474226242,102,0.7682088173205248,False,2024-01-01,2025-12-31
居民生活,交通仓储和邮政业,3,0.1851369080041405,0.9062676257861778,101,0.9240272530429067,False,2024-01-01,2025-12-31
商业用电,交通仓储和邮政业,3,0.6810247817032458,0.5658179120241031,101,0.7978814796284588,False,2024-01-01,2025-12-31
农业,交通仓储和邮政业,1,0.4500545531135901,0.5038556052678929,103,0.7682088173205248,False,2024-01-01,2025-12-31
制造业,交通仓储和邮政业,2,0.6348110988581278,0.5322231021959192,102,0.7682088173205248,False,2024-01-01,2025-12-31
工业,交通仓储和邮政业,2,0.5624050982909207,0.5716837816191653,102,0.7980643201511867,False,2024-01-01,2025-12-31
信息传输,交通仓储和邮政业,3,0.8179633686433672,0.48711434571518897,101,0.7682088173205248,False,2024-01-01,2025-12-31
批发和零售业,交通仓储和邮政业,3,0.30128445340328464,0.8243911119815391,101,0.8882523953040528,False,2024-01-01,2025-12-31
住宿和餐饮业,交通仓储和邮政业,4,1.258194421562265,0.29227567978159075,100,0.5922937616766011,False,2024-01-01,2025-12-31
黑色金属冶炼,交通仓储和邮政业,1,0.09322273617401514,0.760754033734431,103,0.8775676270957367,False,2024-01-01,2025-12-31
非金属矿物制品业,交通仓储和邮政业,2,0.3758725537078175,0.6876855886420201,102,0.8500256972442609,False,2024-01-01,2025-12-31
化学制品制造业,交通仓储和邮政业,1,0.0926837732013633,0.7614252686575715,103,0.8775676270957367,False,2024-01-01,2025-12-31
纺织业,交通仓储和邮政业,1,0.5997932572708204,0.4404842046220576,103,0.732127588825309,False,2024-01-01,2025-12-31
电子,交通仓储和邮政业,1,0.23628729044378693,0.6279640923665099,103,0.8094083226487078,False,2024-01-01,2025-12-31
石化,交通仓储和邮政业,1,0.15000347387467325,0.6993551096477503,103,0.852600253196062,False,2024-01-01,2025-12-31
合计,信息传输,3,0.664781494454842,0.575751866488307,101,0.7980643201511867,False,2024-01-01,2025-12-31
大工业电量,信息传输,1,0.09358523423436339,0.7603037649201201,103,0.8775676270957367,False,2024-01-01,2025-12-31
非普工业,信息传输,1,0.1024537587738577,0.749572488328613,103,0.8775676270957367,False,2024-01-01,2025-12-31
居民生活,信息传输,1,0.23184773952783846,0.6312091555643808,103,0.8094083226487078,False,2024-01-01,2025-12-31
商业用电,信息传输,1,0.23731879766907685,0.627215527669558,103,0.8094083226487078,False,2024-01-01,2025-12-31
农业,信息传输,3,0.7450397511330153,0.527895382516786,101,0.7682088173205248,False,2024-01-01,2025-12-31
制造业,信息传输,1,0.08051137382523203,0.7771922449115838,103,0.8775676270957367,False,2024-01-01,2025-12-31
工业,信息传输,1,0.09487676527487769,0.758707231091468,103,0.8775676270957367,False,2024-01-01,2025-12-31
交通仓储和邮政业,信息传输,1,0.4020697531019628,0.5274701167013391,103,0.7682088173205248,False,2024-01-01,2025-12-31
批发和零售业,信息传输,1,0.3965281217989949,0.5303238737883427,103,0.7682088173205248,False,2024-01-01,2025-12-31
住宿和餐饮业,信息传输,1,0.05408400575289821,0.8165786444618299,103,0.8882523953040528,False,2024-01-01,2025-12-31
黑色金属冶炼,信息传输,1,0.2572290630206397,0.6131468950332086,103,0.8094083226487078,False,2024-01-01,2025-12-31
非金属矿物制品业,信息传输,2,0.09560718824651612,0.9089064753245315,102,0.9240272530429067,False,2024-01-01,2025-12-31
化学制品制造业,信息传输,1,0.030603435320910054,0.8614817675164299,103,0.9077231907856185,False,2024-01-01,2025-12-31
纺织业,信息传输,1,0.17924735576684186,0.6729300354268029,103,0.843920454264761,False,2024-01-01,2025-12-31
电子,信息传输,2,0.21782678573014963,0.8046570754405817,102,0.8793752324457785,False,2024-01-01,2025-12-31
石化,信息传输,1,0.020262638826965912,0.8870924121686417,103,0.9174027374832737,False,2024-01-01,2025-12-31
合计,批发和零售业,3,3.2605891139236456,0.024931257139653606,101,0.19484011085574454,False,2024-01-01,2025-12-31
大工业电量,批发和零售业,2,2.6183637146682543,0.07807150505579474,102,0.3916373860175933,False,2024-01-01,2025-12-31
非普工业,批发和零售业,3,3.33359374229153,0.022767471204628964,101,0.18829314023287738,False,2024-01-01,2025-12-31
居民生活,批发和零售业,1,0.0722083271766721,0.7887017792882036,103,0.8776099798625102,False,2024-01-01,2025-12-31
商业用电,批发和零售业,3,0.8276602173916777,0.4818864035435234,101,0.7682088173205248,False,2024-01-01,2025-12-31
农业,批发和零售业,3,1.234488980467142,0.3016323904062329,101,0.6005257353560195,False,2024-01-01,2025-12-31
制造业,批发和零售业,2,2.8068139120199307,0.06531073539161691,102,0.3853090309554424,False,2024-01-01,2025-12-31
工业,批发和零售业,2,2.804118647704411,0.06547735166563073,102,0.3853090309554424,False,2024-01-01,2025-12-31
交通仓储和邮政业,批发和零售业,2,0.18006446199636703,0.8354949066554774,102,0.8939211239041123,False,2024-01-01,2025-12-31
信息传输,批发和零售业,3,1.2328263147182899,0.30222537008113404,101,0.6005257353560195,False,2024-01-01,2025-12-31
住宿和餐饮业,批发和零售业,4,0.4381055943923812,0.780758477069248,100,0.8776099798625102,False,2024-01-01,2025-12-31
黑色金属冶炼,批发和零售业,1,2.6466639853210188,0.1069145811953135,103,0.42587936920828695,False,2024-01-01,2025-12-31
非金属矿物制品业,批发和零售业,2,1.00205638289196,0.3708917373376246,102,0.6715554534042197,False,2024-01-01,2025-12-31
化学制品制造业,批发和零售业,4,0.2500764950424742,0.9089287685160619,100,0.9240272530429067,False,2024-01-01,2025-12-31
纺织业,批发和零售业,2,3.3120010061510263,0.040607065477489046,102,0.28897121014213134,False,2024-01-01,2025-12-31
电子,批发和零售业,2,1.5833479700439976,0.2105458607134867,102,0.5235325264532812,False,2024-01-01,2025-12-31
石化,批发和零售业,1,0.0011271623204884376,0.9732843848558435,103,0.9764754811996331,False,2024-01-01,2025-12-31
合计,住宿和餐饮业,3,1.430146805376165,0.23891147919587452,101,0.5366785902158782,False,2024-01-01,2025-12-31
大工业电量,住宿和餐饮业,3,0.5893727920889509,0.6234677496117877,101,0.8094083226487078,False,2024-01-01,2025-12-31
非普工业,住宿和餐饮业,3,1.0794105388586015,0.36173080683117786,101,0.666804981267111,False,2024-01-01,2025-12-31
居民生活,住宿和餐饮业,1,2.3006724777364727,0.13247294847908286,103,0.46338188942189595,False,2024-01-01,2025-12-31
商业用电,住宿和餐饮业,1,0.9217527984019083,0.3393308001473616,103,0.6530517285854884,False,2024-01-01,2025-12-31
农业,住宿和餐饮业,3,1.8778489847558912,0.13863730122664908,101,0.46559956980996725,False,2024-01-01,2025-12-31
制造业,住宿和餐饮业,3,0.6835280690910372,0.5642980738151433,101,0.7978814796284588,False,2024-01-01,2025-12-31
工业,住宿和餐饮业,3,0.6642608830763703,0.5760723156280785,101,0.7980643201511867,False,2024-01-01,2025-12-31
交通仓储和邮政业,住宿和餐饮业,1,0.6903431310198733,0.4080271001123843,103,0.7094107536044864,False,2024-01-01,2025-12-31
信息传输,住宿和餐饮业,1,2.3813536321153155,0.12594984458325997,103,0.4481471214241576,False,2024-01-01,2025-12-31
批发和零售业,住宿和餐饮业,1,0.11631870504106599,0.7337775037486673,103,0.8736806075762342,False,2024-01-01,2025-12-31
黑色金属冶炼,住宿和餐饮业,2,0.2585059372347379,0.7727347331807688,102,0.8775676270957367,False,2024-01-01,2025-12-31
非金属矿物制品业,住宿和餐饮业,1,0.20229084396579197,0.6538514851040391,103,0.8267708861232891,False,2024-01-01,2025-12-31
化学制品制造业,住宿和餐饮业,1,0.07402399440486179,0.7861264496438582,103,0.8776099798625102,False,2024-01-01,2025-12-31
纺织业,住宿和餐饮业,3,0.351549373171223,0.7881101853156508,101,0.8776099798625102,False,2024-01-01,2025-12-31
电子,住宿和餐饮业,3,0.7734473439273832,0.5117013977713691,101,0.7682088173205248,False,2024-01-01,2025-12-31
石化,住宿和餐饮业,2,0.16942571062450767,0.8443987279753116,102,0.9002996890607852,False,2024-01-01,2025-12-31
合计,黑色金属冶炼,3,2.1300121372091363,0.10161620447598518,101,0.42587936920828695,False,2024-01-01,2025-12-31
大工业电量,黑色金属冶炼,3,1.9782054537715734,0.12254531944145675,101,0.4481471214241576,False,2024-01-01,2025-12-31
非普工业,黑色金属冶炼,2,2.274187064058632,0.10834025514434098,102,0.42587936920828695,False,2024-01-01,2025-12-31
居民生活,黑色金属冶炼,2,1.6177595308122596,0.20364764562419624,102,0.5195700723035093,False,2024-01-01,2025-12-31
商业用电,黑色金属冶炼,1,3.389991226361042,0.06855780546802714,103,0.38849423098548713,False,2024-01-01,2025-12-31
农业,黑色金属冶炼,3,2.5631832262179794,0.05938244071273535,101,0.3708372828183065,False,2024-01-01,2025-12-31
制造业,黑色金属冶炼,2,1.5135428963930317,0.22528108410826564,102,0.5262290972299946,False,2024-01-01,2025-12-31
工业,黑色金属冶炼,3,1.869971393729867,0.13998418438731042,101,0.46559956980996725,False,2024-01-01,2025-12-31
交通仓储和邮政业,黑色金属冶炼,1,3.6464907873345345,0.05905347057902888,103,0.3708372828183065,False,2024-01-01,2025-12-31
信息传输,黑色金属冶炼,1,1.3891219976944391,0.24135031409159735,103,0.5366785902158782,False,2024-01-01,2025-12-31
批发和零售业,黑色金属冶炼,1,3.9733438082885364,0.0489499974818528,103,0.34042498248743086,False,2024-01-01,2025-12-31
住宿和餐饮业,黑色金属冶炼,1,2.2912406529727143,0.13326015120629686,103,0.46338188942189595,False,2024-01-01,2025-12-31
非金属矿物制品业,黑色金属冶炼,1,1.624270974557176,0.2054509109435445,103,0.5195700723035093,False,2024-01-01,2025-12-31
化学制品制造业,黑色金属冶炼,2,0.6440791604594327,0.5273768133583604,102,0.7682088173205248,False,2024-01-01,2025-12-31
纺织业,黑色金属冶炼,2,2.0193974507175594,0.13827811893418174,102,0.46559956980996725,False,2024-01-01,2025-12-31
电子,黑色金属冶炼,3,2.9534252094095605,0.03653925261879709,101,0.2727075927159002,False,2024-01-01,2025-12-31
石化,黑色金属冶炼,2,0.8628258182025639,0.4251808315039989,102,0.7251203304862263,False,2024-01-01,2025-12-31
合计,非金属矿物制品业,1,2.6217547547678497,0.10855748626877904,103,0.42587936920828695,False,2024-01-01,2025-12-31
大工业电量,非金属矿物制品业,1,15.249755885351044,0.00017121994041513489,103,0.0023815137166832397,True,2024-01-01,2025-12-31
非普工业,非金属矿物制品业,1,15.698064300446974,0.00013945200858211937,103,0.0020320149821965966,True,2024-01-01,2025-12-31
居民生活,非金属矿物制品业,2,0.7941608030784787,0.45487667207133886,102,0.7443436452076454,False,2024-01-01,2025-12-31
商业用电,非金属矿物制品业,2,1.7434704250135873,0.18034840060649038,102,0.49284490365894773,False,2024-01-01,2025-12-31
农业,非金属矿物制品业,2,1.3378916897007735,0.26719647162701365,102,0.5621419218469369,False,2024-01-01,2025-12-31
制造业,非金属矿物制品业,1,24.128736898395772,3.5216336488064215e-06,103,9.796544513952409e-05,True,2024-01-01,2025-12-31
工业,非金属矿物制品业,1,17.539726921838778,6.068647104928715e-05,103,0.00097737158637273,True,2024-01-01,2025-12-31
交通仓储和邮政业,非金属矿物制品业,2,2.634660339479451,0.07687384614526394,102,0.3916373860175933,False,2024-01-01,2025-12-31
信息传输,非金属矿物制品业,2,1.7340372390137049,0.1819982814165395,102,0.49284490365894773,False,2024-01-01,2025-12-31
批发和零售业,非金属矿物制品业,2,2.0456413732739205,0.13483862213518727,102,0.4636024536333405,False,2024-01-01,2025-12-31
住宿和餐饮业,非金属矿物制品业,2,2.5866045727148697,0.08046054103988631,102,0.3951213019552723,False,2024-01-01,2025-12-31
黑色金属冶炼,非金属矿物制品业,1,27.162848741001206,1.0082066751460061e-06,103,4.361056014362541e-05,True,2024-01-01,2025-12-31
化学制品制造业,非金属矿物制品业,1,0.26584867725194367,0.6072682634103246,103,0.8094083226487078,False,2024-01-01,2025-12-31
纺织业,非金属矿物制品业,1,72.68202640257687,1.6620038678638593e-13,103,5.0857318356634096e-11,True,2024-01-01,2025-12-31
电子,非金属矿物制品业,3,4.413473875121693,0.0059846714988460725,101,0.05722842120771557,False,2024-01-01,2025-12-31
石化,非金属矿物制品业,2,0.11199030142820565,0.8941683568354332,102,0.9185331044988181,False,2024-01-01,2025-12-31
合计,化学制品制造业,4,0.998079035917513,0.41284629143116836,100,0.7137342665420199,False,2024-01-01,2025-12-31
大工业电量,化学制品制造业,4,1.6167142046509209,0.1768064263289144,100,0.49284490365894773,False,2024-01-01,2025-12-31
非普工业,化学制品制造业,4,1.4361190619444464,0.22845065645182716,100,0.5295901581383267,False,2024-01-01,2025-12-31
居民生活,化学制品制造业,1,0.13703914298292394,0.712025331654047,103,0.864602188437057,False,2024-01-01,2025-12-31
商业用电,化学制品制造业,4,0.9080874986869014,0.4627582927104835,100,0.7532129657947232,False,2024-01-01,2025-12-31
农业,化学制品制造业,3,1.0723329637859524,0.36471413959748167,101,0.6682786030947867,False,2024-01-01,2025-12-31
制造业,化学制品制造业,4,1.6241291282930712,0.17493634835553873,100,0.49284490365894773,False,2024-01-01,2025-12-31
工业,化学制品制造业,4,1.5638368466514043,0.190689064192074,100,0.5073987273284751,False,2024-01-01,2025-12-31
交通仓储和邮政业,化学制品制造业,4,0.9647783189866154,0.4308162115105052,100,0.72700079433643,False,2024-01-01,2025-12-31
信息传输,化学制品制造业,1,0.3948143306452182,0.5312120690830928,103,0.7682088173205248,False,2024-01-01,2025-12-31
批发和零售业,化学制品制造业,4,1.118305177319443,0.3528322670781969,100,0.6623722314474126,False,2024-01-01,2025-12-31
住宿和餐饮业,化学制品制造业,4,0.9924782480147543,0.41582749482757786,100,0.7148495135799934,False,2024-01-01,2025-12-31
