group,target,horizon,model,mae,rmse,mape,smape,n
city,泉州,19,direct_own_weather_holiday,11292600.178649131,13194447.369704027,0.06435849884670584,0.06704273217684201,101
city,泉州,20,direct_own_weather_holiday,11514038.17955198,13389487.394272804,0.06568254957424952,0.06847420576262998,101
city,泉州,21,direct_own_weather_holiday,11809498.667161841,13665519.202312928,0.06743414890378589,0.07035973553761846,101
city,泉州,22,direct_own_weather_holiday,12020556.730585145,13763625.312136324,0.06871433527116207,0.0716950015123555,101
city,泉州,23,direct_own_weather_holiday,12131717.998349331,13866158.89084237,0.06937204660481688,0.07240707932440785,101
city,泉州,24,direct_own_weather_holiday,12378023.26786662,14056066.634914566,0.07088730539584497,0.07402790842338719,101
city,泉州,25,direct_own_weather_holiday,12587050.431985175,14245220.928853475,0.0721560537634411,0.07541139100513074,101
city,泉州,26,direct_own_weather_holiday,12867133.988694571,14432829.491181072,0.07393944437220525,0.07731326608817937,101
city,泉州,27,direct_own_weather_holiday,13143717.57440325,14618890.759037223,0.07569834522140241,0.07918530018815706,101
city,泉州,28,direct_own_weather_holiday,13274869.147055795,14693326.519758632,0.0765095217127572,0.08002454640036238,101
city,泉州,29,direct_own_weather_holiday,13137203.51290565,14622905.262277374,0.07562116950110918,0.07911841404102825,101
city,泉州,30,direct_own_weather_holiday,13072192.422598846,14530530.225533806,0.07529563937869915,0.07876431769274414,101
city,漳州,1,direct_context_weather_holiday,2147620.303973484,3002166.468919124,0.022952425053850586,0.022930328287012535,101
city,漳州,2,direct_context_weather_holiday,2590830.992358059,3273434.3682619133,0.027749835564990017,0.027719360140488074,101
city,漳州,3,direct_context_weather_holiday,2863806.75328866,3444698.596759445,0.03074301588964128,0.030767377690686118,101
city,漳州,4,direct_context_weather_holiday,2923041.4882720783,3556903.9694767124,0.03140628432130136,0.03145935489404665,101
city,漳州,5,direct_context_weather_holiday,3074059.795788326,3799387.5380035904,0.032883746202849395,0.03305303550203029,101
city,漳州,6,direct_context_weather_holiday,3403049.58073892,4153222.4267775184,0.03629002604559405,0.03650924252368736,101
city,漳州,7,direct_context_weather_holiday,3587791.6817924157,4273003.511419213,0.038394136832922345,0.038379437993422284,101
city,漳州,8,direct_context_weather_holiday,3741811.1837776764,4369162.71085956,0.04026618809794612,0.03999539035969976,101
city,漳州,9,direct_context_weather_holiday,3989083.358969403,4605979.403511738,0.04301850321841952,0.042567312767413844,101
city,漳州,10,direct_context_weather_holiday,4059111.2254033242,4782712.823107194,0.04390393341327621,0.04320574961363355,101
city,漳州,11,direct_context_weather_holiday,3897750.8371072523,4722316.303833576,0.04218238743472529,0.04138830285131612,101
city,漳州,12,direct_context_weather_holiday,3954144.2347218115,4872625.304435671,0.04293995266401898,0.0420465886036306,101
city,漳州,13,direct_context_weather_holiday,3988854.7797100483,4928160.508985035,0.043447432942980396,0.042518630379502084,101
city,漳州,14,direct_context_weather_holiday,3866262.427074454,4730035.173836282,0.04219605380981625,0.04141763938543458,101
city,漳州,15,direct_context_weather_holiday,3859379.9145744727,4777822.051133496,0.04237354579088897,0.0415703959574358,101
city,漳州,16,direct_context_weather_holiday,3915645.927207598,4787227.890222861,0.04293283131691318,0.042246281588438905,101
city,漳州,17,direct_context_weather_holiday,4017097.501440865,4899110.175330644,0.043970947075438714,0.043218858274970566,101
city,漳州,18,direct_context_weather_holiday,3830025.5379957305,4688051.14787709,0.041854276673226616,0.041215405364096326,101
city,漳州,19,direct_context_weather_holiday,3812940.8130620425,4588500.552841763,0.04157342428415613,0.04105031572442668,101
city,漳州,20,direct_context_weather_holiday,3626431.305908589,4312742.925564243,0.03936131644083246,0.039179054631028484,101
city,漳州,21,direct_context_weather_holiday,3398299.82012809,4176250.7553215306,0.036730849993078386,0.036815152657587946,101
city,漳州,22,direct_context_weather_holiday,3465004.9549506125,4196002.184504328,0.037333758286479425,0.03750118478534036,101
city,漳州,23,direct_context_weather_holiday,3922229.0937998933,4553616.66289293,0.04226093297038415,0.042247718547603764,101
city,漳州,24,direct_context_weather_holiday,4200969.951941248,4893707.587262033,0.04536358523797366,0.04506451510752709,101
city,漳州,25,direct_context_weather_holiday,4252124.577572289,5050564.3090073485,0.04602249154035467,0.045597941905107436,101
city,漳州,26,direct_context_weather_holiday,4197088.846932535,5040070.3838307,0.045491078668301044,0.04497382367304451,101
city,漳州,27,direct_context_weather_holiday,3744944.5233649546,4664577.8487206595,0.040574600507868985,0.040165322496014205,101
city,漳州,28,direct_context_weather_holiday,3458423.367893177,4473745.2330045365,0.03747043701343253,0.0371169591251179,101
city,漳州,29,direct_context_weather_holiday,3510199.330022097,4399329.409527546,0.037978140928141994,0.03777231091770465,101
city,漳州,30,direct_context_weather_holiday,3497985.9717232734,4241868.693542117,0.03787208522241751,0.03787327529507286,101
city,漳州,1,direct_own_weather_holiday,2381352.008901629,3039949.8832531776,0.02506207692873061,0.025445426485537135,101
city,漳州,2,direct_own_weather_holiday,2725928.731110856,3337576.3277303237,0.028656297574897082,0.02917304862657547,101
city,漳州,3,direct_own_weather_holiday,2897069.4259917345,3638172.475245499,0.030417635333950185,0.031050468264976462,101
city,漳州,4,direct_own_weather_holiday,3036854.840861696,3827176.2105467594,0.03183200763084564,0.032529293274382164,101
city,漳州,5,direct_own_weather_holiday,3166263.1296804035,3937376.087510837,0.03308054683472519,0.03381010993192967,101
city,漳州,6,direct_own_weather_holiday,3207990.7843799014,3947028.2507477836,0.03342050027577761,0.0341270220649675,101
city,漳州,7,direct_own_weather_holiday,3176862.87249556,3918979.5653779213,0.0330423527382935,0.03373064647198327,101
city,漳州,8,direct_own_weather_holiday,3200336.2478036857,3921743.9025123604,0.03325507050147623,0.03394001707481941,101
city,漳州,9,direct_own_weather_holiday,3256434.222166183,3988376.599515376,0.033804006095308835,0.034514071006416694,101
city,漳州,10,direct_own_weather_holiday,3246023.864106616,4048740.7514852495,0.033650655539342704,0.034375971825717264,101
city,漳州,11,direct_own_weather_holiday,3253930.992038687,4087112.215091626,0.03374777175101771,0.03449868545556669,101
city,漳州,12,direct_own_weather_holiday,3325461.4203488156,4172210.071542477,0.03454290665710202,0.03531532225038582,101
city,漳州,13,direct_own_weather_holiday,3340053.0321955695,4232390.258189704,0.034697602250744385,0.03548313225825633,101
city,漳州,14,direct_own_weather_holiday,3417884.48994578,4295832.510341198,0.0355271657537463,0.036341416328784744,101
city,漳州,15,direct_own_weather_holiday,3478132.4519675225,4358541.188462745,0.036168054812779564,0.03702024371259761,101
city,漳州,16,direct_own_weather_holiday,3511453.0726656546,4394794.690523329,0.036525741201811686,0.037406191559580554,101
city,漳州,17,direct_own_weather_holiday,3510417.2953075496,4403615.762885012,0.036529975656375516,0.03743793570840979,101
city,漳州,18,direct_own_weather_holiday,3451899.9917892953,4366746.006078279,0.035904535498779915,0.03682898768650265,101
city,漳州,19,direct_own_weather_holiday,3435907.557030332,4322204.827730176,0.035756427181808326,0.036677943327119614,101
city,漳州,20,direct_own_weather_holiday,3437155.424365483,4281873.939511798,0.035778907833360046,0.03668260336751027,101
city,漳州,21,direct_own_weather_holiday,3454604.585775236,4271517.742214131,0.03598058259099257,0.03687572140996364,101
city,漳州,22,direct_own_weather_holiday,3426653.4577183984,4236343.463672077,0.0356846221259585,0.0365584703565766,101
city,漳州,23,direct_own_weather_holiday,3436788.375313086,4259622.664520553,0.035802684891925375,0.03667510351867211,101
city,漳州,24,direct_own_weather_holiday,3399110.2709382935,4229628.983743711,0.03544130443479896,0.03631537641794876,101
city,漳州,25,direct_own_weather_holiday,3432379.428944434,4233162.368733818,0.035822550990518176,0.03671453485408832,101
city,漳州,26,direct_own_weather_holiday,3497456.3812219384,4299166.364061599,0.036542760845371704,0.03748447486540986,101
city,漳州,27,direct_own_weather_holiday,3544836.52474848,4345879.403432394,0.03706907317185545,0.03804559505461716,101
city,漳州,28,direct_own_weather_holiday,3534867.1427647094,4366362.4171832,0.0369501488606911,0.03794462922129505,101
city,漳州,29,direct_own_weather_holiday,3495941.01390183,4368739.337667678,0.036502811663528895,0.03750929794725764,101
city,漳州,30,direct_own_weather_holiday,3462440.446155584,4349574.034819582,0.03615229264735157,0.03715322762305233,101
city,福州,1,direct_context_weather_holiday,5348398.508011976,6705892.388603811,0.029196085205070773,0.029331451498610384,101
city,福州,2,direct_context_weather_holiday,6466114.079074325,8071797.228077642,0.03531954140640345,0.03551962300627236,101
city,福州,3,direct_context_weather_holiday,7621582.280788163,9451567.617315784,0.04161736712981637,0.04193719055853868,101
city,福州,4,direct_context_weather_holiday,8408699.237901151,10295948.475939557,0.045759213488365244,0.04624548627837411,101
city,福州,5,direct_context_weather_holiday,9159505.869917447,11200365.699437331,0.049750457515930935,0.05044111550905044,101
city,福州,6,direct_context_weather_holiday,9493996.432126101,11720814.46769168,0.05146522122618752,0.05222950900414781,101
city,福州,7,direct_context_weather_holiday,9647615.301174017,11575537.822432378,0.0524124874278277,0.05295887637496419,101
city,福州,8,direct_context_weather_holiday,10125370.290098758,11841598.0643613,0.0550690028148319,0.0555689065244385,101
city,福州,9,direct_context_weather_holiday,10355600.420154586,12071905.71851938,0.056325090262414654,0.056791309138733606,101
city,福州,10,direct_context_weather_holiday,9887341.464336198,11639316.009504922,0.05392546668932017,0.054315413646586694,101
city,福州,11,direct_context_weather_holiday,9529932.239210004,11373077.064599829,0.05202079621157163,0.052396980503992815,101
city,福州,12,direct_context_weather_holiday,9275135.76773292,11153128.468475059,0.05051613961072561,0.05098538494262233,101
city,福州,13,direct_context_weather_holiday,9339594.882305333,10995876.759991087,0.050784782298706574,0.051407436727366286,101
city,福州,14,direct_context_weather_holiday,9313219.932895672,10966190.487104112,0.05063740321880498,0.0513246496643071,101
city,福州,15,direct_context_weather_holiday,9401520.524214074,10957965.938148579,0.051218266342756356,0.051838238422332435,101
city,福州,16,direct_context_weather_holiday,9525263.065239446,11123464.568147846,0.05177014463197275,0.0524951665776498,101
city,福州,17,direct_context_weather_holiday,9455955.724623911,11198226.367352098,0.05125634657055402,0.052066246743802023,101
city,福州,18,direct_context_weather_holiday,9254473.79429459,11241978.496232964,0.04988841272178629,0.05095194789583114,101
city,福州,19,direct_context_weather_holiday,8960870.458255444,10936460.248281695,0.04831410970581301,0.04940526331059135,101
city,福州,20,direct_context_weather_holiday,8814420.652954653,10814730.32047503,0.04751596309161388,0.0487051813097507,101
city,福州,21,direct_context_weather_holiday,8675329.32265018,10785891.974266138,0.04663107151518403,0.047905115297142975,101
city,福州,22,direct_context_weather_holiday,8869796.613308357,10818771.235682031,0.04790292497127658,0.04914599146443164,101
city,福州,23,direct_context_weather_holiday,9277706.221485484,11067661.282147873,0.05025915875751261,0.0515963298115448,101
city,福州,24,direct_context_weather_holiday,9564289.639041914,11270488.529879179,0.051960652337823744,0.053411016332965126,101
city,福州,25,direct_context_weather_holiday,9483749.024625625,11149392.814213375,0.05152869979905897,0.05305310980125869,101
city,福州,26,direct_context_weather_holiday,9132939.369772362,10762921.879100619,0.04960938346347587,0.05094948221765157,101
city,福州,27,direct_context_weather_holiday,9234961.425751943,11047532.810216222,0.05015284203602133,0.051787963838934706,101
city,福州,28,direct_context_weather_holiday,8927477.609640878,10767585.884088587,0.048438003991716425,0.04999159550836262,101
city,福州,29,direct_context_weather_holiday,9114489.388018887,10976449.33740043,0.04942385226878485,0.05108163962283058,101
city,福州,30,direct_context_weather_holiday,10013521.588643394,12126637.82719077,0.05425986701085767,0.05640829224884833,101
city,福州,1,direct_own_weather_holiday,6724538.2932683965,8010536.631889802,0.036463974608448566,0.037233033765508704,101
city,福州,2,direct_own_weather_holiday,7905218.573832265,9452709.202994492,0.04282420922171915,0.0438862303760641,101
city,福州,3,direct_own_weather_holiday,8746240.781240128,10533431.229205418,0.04721353316675246,0.04852384432013018,101
city,福州,4,direct_own_weather_holiday,9422095.452249533,11402446.829988778,0.05060385340607038,0.052120257057151925,101
city,福州,5,direct_own_weather_holiday,9935280.13404988,12004069.249552675,0.05318208241529802,0.05487535793695113,101
city,福州,6,direct_own_weather_holiday,10229957.366176976,12333262.042332146,0.054622912572883965,0.05640518344659432,101
city,福州,7,direct_own_weather_holiday,10396873.886823988,12608671.368559549,0.055381876807617476,0.05721959224916938,101
city,福州,8,direct_own_weather_holiday,10512284.379787618,12921787.043169042,0.055838683246576724,0.057752394636613406,101
city,福州,9,direct_own_weather_holiday,10637278.678851657,13191693.064586584,0.05642568300661039,0.05843516142417972,101
city,福州,10,direct_own_weather_holiday,10682623.409558143,13269551.783216791,0.05669727131040676,0.05875691015094164,101
city,福州,11,direct_own_weather_holiday,10768645.175463803,13285454.456048293,0.05720863061791973,0.05931101446873486,101
city,福州,12,direct_own_weather_holiday,10826636.781364184,13307867.560566047,0.05753236673943656,0.05969218882710245,101
city,福州,13,direct_own_weather_holiday,10862619.182279486,13367402.624179533,0.057711737451327134,0.05993522053266251,101
city,福州,14,direct_own_weather_holiday,11026799.718467606,13557807.589489182,0.05859524413476119,0.06091893854597745,101
city,福州,15,direct_own_weather_holiday,11177610.150205344,13743285.437014759,0.05936148002235262,0.06178017542920563,101
city,福州,16,direct_own_weather_holiday,11174414.241670918,13735311.961620767,0.0593117039763854,0.06177297844506688,101
city,福州,17,direct_own_weather_holiday,11146409.083427683,13648693.969280414,0.05920347716606639,0.06167767790274493,101
city,福州,18,direct_own_weather_holiday,11098483.66738633,13539383.192728816,0.059012882041568904,0.06148628648784033,101
city,福州,19,direct_own_weather_holiday,10868217.65132419,13363084.74951344,0.057767935676035775,0.060207763355872586,101
city,福州,20,direct_own_weather_holiday,10682457.557284132,13244570.92217395,0.056742352923444594,0.05915282022727958,101
city,福州,21,direct_own_weather_holiday,10778399.197866837,13304926.744182223,0.0573125861605402,0.05974384249470791,101
city,福州,22,direct_own_weather_holiday,10967547.545616228,13329478.208015447,0.05846584127207822,0.06091191792219252,101
city,福州,23,direct_own_weather_holiday,11165826.516499627,13310016.337813279,0.05971930558391522,0.06216785824962363,101
city,福州,24,direct_own_weather_holiday,11245378.536711084,13240432.052719746,0.06029451954922148,0.06273626757630665,101
city,福州,25,direct_own_weather_holiday,11270162.960915497,13158401.670883339,0.0605206173862862,0.06295763980497528,101
city,福州,26,direct_own_weather_holiday,11234606.77038688,13086729.59588862,0.06037329913793802,0.06280592294483657,101
city,福州,27,direct_own_weather_holiday,11285381.012130976,13160478.579102779,0.060674927830084706,0.0631442736775811,101
city,福州,28,direct_own_weather_holiday,11258918.29125422,13223023.550758215,0.06048360165916646,0.06297073992183469,101
city,福州,29,direct_own_weather_holiday,11371753.771921972,13348451.45291081,0.0611102781887063,0.06364904495496168,101
city,福州,30,direct_own_weather_holiday,11555041.436935179,13536616.427743185,0.06212172232433872,0.06473238809726473,101
city,莆田,1,direct_context_weather_holiday,2436853.147837349,3042087.3862228077,0.0600537589090441,0.05818272443668137,101
city,莆田,2,direct_context_weather_holiday,2666179.3721215795,3373677.3315168745,0.06587479465881284,0.06351806975059858,101
city,莆田,3,direct_context_weather_holiday,2906209.78560547,3698981.799565567,0.07120100072505707,0.06850053143114118,101
city,莆田,4,direct_context_weather_holiday,2942549.486304311,3729378.536447187,0.07193075629218204,0.06910929221501383,101
city,莆田,5,direct_context_weather_holiday,3017778.1531969877,3824961.371220445,0.07281939720758632,0.07041352349985178,101
city,莆田,6,direct_context_weather_holiday,3185529.7899513757,3953194.2843242697,0.07616881392006185,0.07405515167566487,101
city,莆田,7,direct_context_weather_holiday,3243485.041452022,3984603.6032793173,0.07832410202042553,0.07554341498381877,101
city,莆田,8,direct_context_weather_holiday,3435755.1858256324,4181145.2570331693,0.0827855924076698,0.07985818456503631,101
city,莆田,9,direct_context_weather_holiday,3470060.795460436,4290963.294523058,0.0838370162769711,0.08051933871288029,101
city,莆田,10,direct_context_weather_holiday,3341435.1778018936,4173599.2023320165,0.0807018115574092,0.07752599487809632,101
city,莆田,11,direct_context_weather_holiday,3208608.690112451,3962624.7776665716,0.07720555266069279,0.07448889942950099,101
city,莆田,12,direct_context_weather_holiday,3228374.3502817876,4043586.561540409,0.07685417501705326,0.07448937316917631,101
city,莆田,13,direct_context_weather_holiday,3170586.4841070506,3910588.3301029373,0.07534099580398904,0.07330141069370925,101
city,莆田,14,direct_context_weather_holiday,3215996.1639369265,3960543.0933061508,0.0762689788452896,0.0743787658491802,101
city,莆田,15,direct_context_weather_holiday,3283686.5497735096,4088017.229604085,0.07794950898444493,0.07577056583162793,101
city,莆田,16,direct_context_weather_holiday,3353134.9892805857,4189633.6005621897,0.07951882265287545,0.07724485894889026,101
city,莆田,17,direct_context_weather_holiday,3396635.294625172,4260580.925250234,0.08074536187672336,0.07825004018173413,101
city,莆田,18,direct_context_weather_holiday,3301474.32212226,4166440.62692556,0.07833450523272191,0.07606191790629145,101
city,莆田,19,direct_context_weather_holiday,3226847.0050529754,3962106.9628619547,0.07636196381739115,0.07450001340003527,101
city,莆田,20,direct_context_weather_holiday,3013654.1607483854,3684668.4361461513,0.0705835366040526,0.06953834192639279,101
city,莆田,21,direct_context_weather_holiday,2864372.592467688,3530723.5687680314,0.06670447291439023,0.06605388529581425,101
city,莆田,22,direct_context_weather_holiday,2929700.7691093767,3585025.9726690934,0.0682453485623999,0.06752475475382705,101
city,莆田,23,direct_context_weather_holiday,2903609.2546428554,3551391.9232693072,0.06703856994847492,0.06678859840655213,101
city,莆田,24,direct_context_weather_holiday,2835677.1444638777,3618591.7051120717,0.065283897550847,0.06534974271700139,101
city,莆田,25,direct_context_weather_holiday,2715343.0559280342,3489644.8352340045,0.06288771436760646,0.06285952397600494,101
city,莆田,26,direct_context_weather_holiday,2735346.7792685004,3465795.5314666494,0.06382385926988658,0.063138219562199,101
city,莆田,27,direct_context_weather_holiday,2758790.579668623,3418597.0857699015,0.06394056631982091,0.06393938703581485,101
city,莆田,28,direct_context_weather_holiday,2803165.3989701895,3447268.2239919044,0.0651901374264829,0.06505095092781153,101
city,莆田,29,direct_context_weather_holiday,2870643.8363514063,3569182.1142404308,0.06668691761377059,0.066316574072006,101
city,莆田,30,direct_context_weather_holiday,2774890.9898427795,3540670.1364885382,0.06350862200910683,0.06367655718130098,101
city,莆田,1,direct_own_weather_holiday,2214182.1997843697,2942596.050337489,0.05099774808173177,0.05179328048803102,101
city,莆田,2,direct_own_weather_holiday,2465896.499090461,3160883.758196419,0.05688830787462221,0.057827576133440535,101
city,莆田,3,direct_own_weather_holiday,2703419.1783219976,3436772.62184502,0.06168034750217126,0.06298895641666735,101
city,莆田,4,direct_own_weather_holiday,2791479.1736494526,3561238.274140149,0.06316417344306649,0.06464176671460777,101
city,莆田,5,direct_own_weather_holiday,2931380.0202940553,3721059.498624782,0.0659882030534376,0.06772449303332123,101
city,莆田,6,direct_own_weather_holiday,2918959.7999209766,3835656.0326698557,0.06499280477939669,0.06691488094777218,101
city,莆田,7,direct_own_weather_holiday,2970335.575139574,3939254.2980480865,0.06576100137996689,0.06780397529437904,101
city,莆田,8,direct_own_weather_holiday,3023677.1409423132,4028687.4918054254,0.06673510365094179,0.06888521920154198,101
city,莆田,9,direct_own_weather_holiday,3081240.495031865,4097297.622983021,0.06816791094860207,0.07026017268333726,101
city,莆田,10,direct_own_weather_holiday,3139144.2862342303,4190360.993952105,0.0692379173917726,0.07151579144647005,101
city,莆田,11,direct_own_weather_holiday,3130126.204116152,4165757.3069686503,0.06916400184248046,0.07138804919022058,101
city,莆田,12,direct_own_weather_holiday,3165193.455928579,4226742.587271576,0.06970180121494296,0.07212225380042617,101
city,莆田,13,direct_own_weather_holiday,3187887.7375182374,4242547.141344515,0.07027286145468659,0.0726842272845665,101
city,莆田,14,direct_own_weather_holiday,3234030.954975312,4314791.150033757,0.070980216005761,0.07362132979162676,101
city,莆田,15,direct_own_weather_holiday,3264610.99592887,4349211.511444,0.07155877640618342,0.07427379606419023,101
city,莆田,16,direct_own_weather_holiday,3316525.867773091,4417633.046647489,0.07255443609776031,0.07541276875788999,101
city,莆田,17,direct_own_weather_holiday,3327262.821352597,4403745.462066196,0.07270965680634087,0.07564941536836085,101
city,莆田,18,direct_own_weather_holiday,3289984.8554250407,4350573.792608776,0.07180384993351423,0.07472197616626285,101
city,莆田,19,direct_own_weather_holiday,3237857.352300518,4293735.12585663,0.07053380527908525,0.07341943493406025,101
city,莆田,20,direct_own_weather_holiday,3192705.7010190315,4293761.75537487,0.06923824264934883,0.07223992096956901,101
city,莆田,21,direct_own_weather_holiday,3199993.218404902,4317965.1017408725,0.06933739224788624,0.07239062386590504,101
city,莆田,22,direct_own_weather_holiday,3171450.8624829627,4292170.449824818,0.06862934294414563,0.07164081427026629,101
city,莆田,23,direct_own_weather_holiday,3117584.044324608,4237719.493414506,0.06732916857879817,0.07033987015140382,101
city,莆田,24,direct_own_weather_holiday,3083863.76321787,4192526.411685943,0.06655902622771373,0.06959425424917044,101
city,莆田,25,direct_own_weather_holiday,3075290.3813043507,4160552.9632774997,0.06643227820134483,0.06948719593992662,101
city,莆田,26,direct_own_weather_holiday,3118006.013900285,4138068.285641342,0.06762740285353508,0.0706635971176494,101
city,莆田,27,direct_own_weather_holiday,3142700.9583882615,4151943.2564942753,0.06823052900235418,0.0714206773211082,101
city,莆田,28,direct_own_weather_holiday,3131933.283622523,4183954.1200964553,0.06777972438995242,0.07107699056887967,101
city,莆田,29,direct_own_weather_holiday,3181558.6472183033,4238424.335921851,0.06890196553556363,0.07219905810905823,101
city,莆田,30,direct_own_weather_holiday,3267164.0291646076,4329627.249367076,0.07091825715481131,0.0743054698155539,101
city,龙岩,1,direct_context_weather_holiday,840015.9126027421,1086885.1221447464,0.020420205135116148,0.020419232979457053,101
city,龙岩,2,direct_context_weather_holiday,900580.0196888132,1139859.0198855905,0.021830460876886944,0.021843238262600918,101
city,龙岩,3,direct_context_weather_holiday,933841.0272543973,1176867.232113126,0.02262108829491653,0.02267878657701785,101
city,龙岩,4,direct_context_weather_holiday,996065.1162249201,1262238.4212912675,0.02399909200565886,0.024138051715413965,101
city,龙岩,5,direct_context_weather_holiday,1044719.5252293327,1321396.5639818846,0.025142062143787423,0.02538955504620892,101
city,龙岩,6,direct_context_weather_holiday,1107071.2722615928,1442191.155279226,0.02655764543232955,0.02688970731532766,101
city,龙岩,7,direct_context_weather_holiday,1155923.7781086566,1458095.225201455,0.027751152750108966,0.027988504665484307,101
city,龙岩,8,direct_context_weather_holiday,1172063.1991120474,1421721.8360969827,0.028250980196864995,0.028351301953915452,101
city,龙岩,9,direct_context_weather_holiday,1228101.0589653288,1465308.9998917421,0.0296963478371885,0.02969960804492464,101
city,龙岩,10,direct_context_weather_holiday,1243829.6411083806,1499398.8326573025,0.030248711066460345,0.030032744696289967,101
city,龙岩,11,direct_context_weather_holiday,1254651.0764085655,1530349.0368084996,0.03067762827788505,0.030319506487262254,101
city,龙岩,12,direct_context_weather_holiday,1257031.9346362823,1570654.4265883956,0.030824215835607856,0.030401047127606003,101
city,龙岩,13,direct_context_weather_holiday,1227924.7875776992,1508115.8790715262,0.030060786691224018,0.029703084683209424,101
city,龙岩,14,direct_context_weather_holiday,1201746.9458789474,1453460.784296954,0.029442000871131826,0.029108957709419053,101
city,龙岩,15,direct_context_weather_holiday,1288367.4589875871,1514475.6523459095,0.03161660814721918,0.03125802512280027,101
city,龙岩,16,direct_context_weather_holiday,1329339.4012833484,1571516.046160738,0.0325870353254085,0.03223072856759971,101
city,龙岩,17,direct_context_weather_holiday,1316111.257939747,1581599.8758604128,0.03218797641374348,0.031885180515486874,101
city,龙岩,18,direct_context_weather_holiday,1313381.3589607247,1582566.0443185742,0.03203154904065703,0.031776078494244374,101
city,龙岩,19,direct_context_weather_holiday,1365533.641560196,1634264.3489250478,0.03331953919103025,0.03296936974009859,101
city,龙岩,20,direct_context_weather_holiday,1292309.8596938504,1568227.1626627455,0.03141712237328149,0.03124669829871186,101
city,龙岩,21,direct_context_weather_holiday,1200135.3973945298,1483692.8915360617,0.029061387921057107,0.029024040767432754,101
city,龙岩,22,direct_context_weather_holiday,1169753.783477236,1408925.4587430803,0.02836019738304925,0.028276033640515293,101
city,龙岩,23,direct_context_weather_holiday,1118836.6192564978,1392821.425526196,0.027132825854730303,0.02699711035075561,101
city,龙岩,24,direct_context_weather_holiday,1199854.327332704,1501630.7838104442,0.029192374308702064,0.02891070510616759,101
city,龙岩,25,direct_context_weather_holiday,1295399.356873622,1568366.361976558,0.03155251625428969,0.031183636747281068,101
city,龙岩,26,direct_context_weather_holiday,1330116.6915674957,1610846.5970385713,0.03240789695782735,0.03199994311772782,101
city,龙岩,27,direct_context_weather_holiday,1278011.1749731358,1577057.2747306512,0.031158865574307748,0.03075674535005098,101
city,龙岩,28,direct_context_weather_holiday,1264855.722127332,1579449.2246731992,0.03085942403899739,0.030446534579880648,101
city,龙岩,29,direct_context_weather_holiday,1265035.231877808,1580187.7568910755,0.030827971853643027,0.030458911317824012,101
city,龙岩,30,direct_context_weather_holiday,1258712.9931856268,1590169.88431735,0.030596052530893255,0.030318171181900177,101
city,龙岩,1,direct_own_weather_holiday,837794.0455175871,1148839.184860386,0.020222605964735976,0.020469250394997238,101
city,龙岩,2,direct_own_weather_holiday,887901.0223209737,1186538.443291149,0.021291350602387946,0.0215977045366053,101
city,龙岩,3,direct_own_weather_holiday,933700.9773080584,1251041.3372842877,0.02230635644111889,0.022675174673640355,101
city,龙岩,4,direct_own_weather_holiday,992527.569633937,1351840.0452674448,0.023675405359962015,0.024115468968335288,101
city,龙岩,5,direct_own_weather_holiday,1073890.4206509166,1455667.6737280868,0.02560939606526169,0.026136964134547223,101
city,龙岩,6,direct_own_weather_holiday,1133147.2341990448,1496980.5242743727,0.027037528759570006,0.027590955371311413,101
city,龙岩,7,direct_own_weather_holiday,1144092.729926968,1499472.5524672759,0.027312203372118662,0.027850832256548667,101
city,龙岩,8,direct_own_weather_holiday,1161149.2253970243,1522920.5982360344,0.02774080365121853,0.028290837358646487,101
city,龙岩,9,direct_own_weather_holiday,1163231.6512000056,1568405.8902549485,0.02776872751741058,0.0283606005081994,101
city,龙岩,10,direct_own_weather_holiday,1178634.6588051098,1608713.0136902966,0.028130751595555333,0.028753263686739423,101
city,龙岩,11,direct_own_weather_holiday,1196061.159087919,1632326.8978508906,0.028557502244721283,0.029203146278744898,101
city,龙岩,12,direct_own_weather_holiday,1196970.208195585,1628940.3751224694,0.028576506872609275,0.02921778942081634,101
city,龙岩,13,direct_own_weather_holiday,1214091.4253782746,1628264.4080114525,0.02901420905647899,0.02964567996626214,101
city,龙岩,14,direct_own_weather_holiday,1243000.5002471847,1654641.8616296982,0.029716237250752637,0.03037396868615835,101
city,龙岩,15,direct_own_weather_holiday,1281469.2673057988,1680233.1479074026,0.030658549388011946,0.031342560427969145,101
city,龙岩,16,direct_own_weather_holiday,1293246.033110595,1700110.299704284,0.030930924820498563,0.031627730789605756,101
city,龙岩,17,direct_own_weather_holiday,1302147.1746478723,1706180.4848985693,0.031150233894888676,0.03184643085381184,101
city,龙岩,18,direct_own_weather_holiday,1281338.97307801,1688905.6661593483,0.030633438704052333,0.03131775189897527,101
city,龙岩,19,direct_own_weather_holiday,1290878.3951979578,1706821.4817704035,0.03086026960478537,0.03156348152650246,101
city,龙岩,20,direct_own_weather_holiday,1313042.49984437,1722316.8487228549,0.03142374762140506,0.03212224007079131,101
city,龙岩,21,direct_own_weather_holiday,1304799.7922475964,1718648.1221482211,0.031222064559804495,0.0319233388745525,101
city,龙岩,22,direct_own_weather_holiday,1253771.4744119053,1677575.9461849816,0.0299707655524772,0.03064758785852536,101
city,龙岩,23,direct_own_weather_holiday,1216728.8820035302,1642469.3688681521,0.029071298002116653,0.029712730665555177,101
city,龙岩,24,direct_own_weather_holiday,1227873.5556383168,1634319.3572320468,0.02935302131106409,0.029989659659867322,101
